article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis
20240112063000-721,INFY.NS,Buy Infosys; target of Rs 1870: YES Securities,https://www.moneycontrol.com/news/business/stocks/buy-infosys-target-of-rs-1870-yes-securities-12039751.html,https://www.moneycontrol.com/news/business/stocks/buy-infosys-target-of-rs-1870-yes-securities-12039751.html,moneycontrol.com,2024-01-12T12:00:00+05:30,2024-01-12,gdelt_gkg_observation
20240112063000-869,INFY.NS,"Indian IT stocks rally on TCS, Infosys better-than-feared results",https://finance.yahoo.com/news/indias-tcs-infosys-jump-upbeat-035118453.html,https://finance.yahoo.com/news/indias-tcs-infosys-jump-upbeat-035118453.html,yahoo.com,2024-01-12T12:00:00+05:30,2024-01-12,gdelt_gkg_observation
20240112064500-T1973,INFY.NS,"Infosys Share rallied more than 7 Percent after result biggest single day gain in 42 months - Business News India - रॉकेट बने इंफोसिस के शेयर, नतीजों के बाद 42 महीने की सबसे बड़ी तेजी, 1850 रुपये तक जा सकते हैं शेयर, Business News",https://www.livehindustan.com/business/story-infosys-share-rallied-more-than-7-percent-after-result-biggest-single-day-gain-in-42-months-9190521.html,https://www.livehindustan.com/business/story-infosys-share-rallied-more-than-7-percent-after-result-biggest-single-day-gain-in-42-months-9190521.html,livehindustan.com,2024-01-12T12:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112064500-T1991,INFY.NS,"INFOSYS के नतीजे रहे उम्मीद के मुताबिक, ब्रोकरेज फर्मों से जानें स्टॉक को खरीदें, बेचें या करें होल्ड",https://hindi.moneycontrol.com/news/markets/broker-report/infosys-results-as-expected-now-buy-sell-or-hold-stocks-know-from-brokerage-firms-1714101.html,https://hindi.moneycontrol.com/news/markets/broker-report/infosys-results-as-expected-now-buy-sell-or-hold-stocks-know-from-brokerage-firms-1714101.html,moneycontrol.com,2024-01-12T12:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112064500-T1982,INFY.NS,"मुनाफे में 7% की गिरावट के बावजूद बढ़ी Infosys में खरीदारी, फटाक से 7% चढ़ गए शेयर",https://hindi.moneycontrol.com/news/markets/infosys-share-price-jumps-over-7-percent-after-analysts-say-worst-behind-as-q3-deal-wins-rekindle-hope-1714011.html,https://hindi.moneycontrol.com/news/markets/infosys-share-price-jumps-over-7-percent-after-analysts-say-worst-behind-as-q3-deal-wins-rekindle-hope-1714011.html,moneycontrol.com,2024-01-12T12:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112064500-591,INFY.NS,"Latest News | Infosys Shares Jump over 7 Pc After December Quarter Earnings; Mcap Climbs Rs 42,821 Cr",https://www.latestly.com/agency-news/latest-news-infosys-shares-jump-over-7-pc-after-december-quarter-earnings-mcap-climbs-rs-42821-cr-5688044.html,https://www.latestly.com/agency-news/latest-news-infosys-shares-jump-over-7-pc-after-december-quarter-earnings-mcap-climbs-rs-42821-cr-5688044.html,latestly.com,2024-01-12T12:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112064500-628,INFY.NS,Infosys surges 7% to power Sensex gains of more than 600 points,https://www.prokerala.com/news/articles/a1496112.html,https://www.prokerala.com/news/articles/a1496112.html,prokerala.com,2024-01-12T12:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112064500-1343,INFY.NS,Infosys Shares Rally Over 7% After In-Line Q3 Earnings; What Should Investors Do Now?,https://www.news18.com/business/infosys-shares-rally-over-7-after-in-line-q3-earnings-what-should-investors-do-now-8737132.html,https://www.news18.com/business/infosys-shares-rally-over-7-after-in-line-q3-earnings-what-should-investors-do-now-8737132.html,news18.com,2024-01-12T12:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112070000-724,INFY.NS,Infosys: Resilient performance in a seasonally weak quarter; Large deal momentum continues with 71 per cent net new deals,https://www.bignewsnetwork.com/news/274092765/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals,https://www.bignewsnetwork.com/news/274092765/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals,bignewsnetwork.com,2024-01-12T12:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112070000-31,INFY.NS,Infosys share price jumps over 7% as growth and margin exceeds D-street's expectations; Brokerages raise target price - Market News,https://www.financialexpress.com/market/infosys-share-price-jumps-over-7-as-growth-and-margin-exceeds-d-streets-expectations-brokerages-raise-target-price-3362725/,https://www.financialexpress.com/market/infosys-share-price-jumps-over-7-as-growth-and-margin-exceeds-d-streets-expectations-brokerages-raise-target-price-3362725/,financialexpress.com,2024-01-12T12:30:00+05:30,2024-01-12,gdelt_gkg_observation
