article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis
20240102071500-107,TCS.NS,TCS Is Forcing 2000 Employees To Relocate; Gets Notice From Labor Dept After 300+ Complaints Received By NITES - Trak.in,https://trak.in/stories/tcs-is-forcing-2000-employees-to-relocate-gets-notice-from-labor-dept-after-300-complaints-received-by-nites/,https://trak.in/stories/tcs-is-forcing-2000-employees-to-relocate-gets-notice-from-labor-dept-after-300-complaints-received-by-nites/,trak.in,2024-01-02T12:45:00+05:30,2024-01-02,gdelt_gkg_observation
20240102080000-T195,TCS.NS,"tata group tcs share price third interim dividend record date update news mdn | टाटा ग्रुप की इस कंपनी में डिविडेंड को लेकर 11 जनवरी को होगा फैसला, आज शेयर में दिखा ये एक्शन",https://www.prabhatkhabar.com/business/tata-group-tcs-share-price-third-interim-dividend-record-date-update-news-mdn,https://www.prabhatkhabar.com/business/tata-group-tcs-share-price-third-interim-dividend-record-date-update-news-mdn,prabhatkhabar.com,2024-01-02T13:30:00+05:30,2024-01-02,gdelt_gkg_observation
20240102100000-T431,TCS.NS,"టీసీఎస్‌ సంచలన నిర్ణయం?, ' ఆ 900 మంది ఉద్యోగుల శాలరీ నిలిపేసిందా?' | Maharashtra Labour Department Issues a Notice to TCS",https://www.sakshi.com/telugu-news/business/maharashtra-labour-department-issues-notice-tcs-1903727,https://www.sakshi.com/telugu-news/business/maharashtra-labour-department-issues-notice-tcs-1903727,sakshi.com,2024-01-02T15:30:00+05:30,2024-01-03,gdelt_gkg_observation
20240102120000-117,TCS.NS,TCS gets notice from Maharashtra labour ministry over 'forced transfers': What the complaint claims,https://timesofindia.indiatimes.com/gadgets-news/tcs-gets-notice-from-maharashtra-labour-ministry-over-forced-transfers-what-the-complaint-claims/articleshow/106478524.cms,https://timesofindia.indiatimes.com/gadgets-news/tcs-gets-notice-from-maharashtra-labour-ministry-over-forced-transfers-what-the-complaint-claims/articleshow/106478524.cms,indiatimes.com,2024-01-02T17:30:00+05:30,2024-01-03,gdelt_gkg_observation
20240102121500-658,TCS.NS,"TCS stopped pay of 900 employees, 'forcefully transferred' 2000 workers: Report",https://www.hindustantimes.com/business/tcs-accused-of-stopping-pay-of-900-employees-forced-transfers-of-2000-workers-report-101704194214720.html,https://www.hindustantimes.com/business/tcs-accused-of-stopping-pay-of-900-employees-forced-transfers-of-2000-workers-report-101704194214720.html,hindustantimes.com,2024-01-02T17:45:00+05:30,2024-01-03,gdelt_gkg_observation
20240102134500-T2237,TCS.NS,"2000 ജീവനക്കാരെ ടി.സി.എസ് അന്യായമായി സ്ഥലംമാറ്റിയതായി പരാതി; ഇടപ്പെട്ട് മഹാരാഷ്ട്ര സർക്കാർ | TCS accused of stopping pay of 900 employees, 'forced transfers' of 2000 workers: Report",https://www.madhyamam.com/business/biz-news/tcs-accused-of-stopping-pay-of-900-employees-forced-transfers-of-2000-workers-report-1242788,https://www.madhyamam.com/business/biz-news/tcs-accused-of-stopping-pay-of-900-employees-forced-transfers-of-2000-workers-report-1242788,madhyamam.com,2024-01-02T19:15:00+05:30,2024-01-03,gdelt_gkg_observation
20240102171500-1471,TCS.NS,Former IT Analyst Of TCS With Supervisory Responsibilities Not Workman: Bombay High Court,https://www.livelaw.in/high-court/bombay-high-court/bombay-high-court-rules-it-analyst-not-workman-industrial-tribunal-act-245688,https://www.livelaw.in/high-court/bombay-high-court/bombay-high-court-rules-it-analyst-not-workman-industrial-tribunal-act-245688,livelaw.in,2024-01-02T22:45:00+05:30,2024-01-03,gdelt_gkg_observation
20240103043000-174,TCS.NS,Infosys vs TCS:Who felt winter chills stronger than the other in Q3?,https://economictimes.indiatimes.com/markets/stocks/news/infosys-vs-tcswho-felt-winter-chills-stronger-than-the-other-in-q3/articleshow/106501482.cms,https://economictimes.indiatimes.com/markets/stocks/news/infosys-vs-tcswho-felt-winter-chills-stronger-than-the-other-in-q3/articleshow/106501482.cms,indiatimes.com,2024-01-03T10:00:00+05:30,2024-01-03,gdelt_gkg_observation
20240103074500-163,TCS.NS,"TCS, Infosys, HCL Tech, Wipro, TechM: Are IT shares overvalued? Stock picks by analysts ahead of Q3 results",https://www.businesstoday.in/markets/stocks/story/tcs-infosys-hcl-tech-wipro-techm-are-it-shares-overvalued-stock-picks-by-analysts-ahead-of-q3-results-411669-2024-01-03,https://www.businesstoday.in/markets/stocks/story/tcs-infosys-hcl-tech-wipro-techm-are-it-shares-overvalued-stock-picks-by-analysts-ahead-of-q3-results-411669-2024-01-03,businesstoday.in,2024-01-03T13:15:00+05:30,2024-01-03,gdelt_gkg_observation
20240103074500-T13,TCS.NS,"इंटरग्लोब एविएशन और टाटा कंसल्टेंसी सर्विसेज बेचें, डाबर इंडिया खरीदें : रिलायंस सिक्योरिटीज",https://www.sharemanthan.in/technical-tips/intraday-tips/73652-reliance-secrities-market-lens-intraday-calls-20240103,https://www.sharemanthan.in/technical-tips/intraday-tips/73652-reliance-secrities-market-lens-intraday-calls-20240103,sharemanthan.in,2024-01-03T13:15:00+05:30,2024-01-03,gdelt_gkg_observation
20240103094500-522,TCS.NS,"Infosys, TCS, HCLTech: Key reasons why IT firms' Q3 results may be muted",https://www.businesstoday.in/markets/company-stock/story/infosys-tcs-wipro-key-reasons-why-it-firms-q3-results-may-be-muted-411696-2024-01-03,https://www.businesstoday.in/markets/company-stock/story/infosys-tcs-wipro-key-reasons-why-it-firms-q3-results-may-be-muted-411696-2024-01-03,businesstoday.in,2024-01-03T15:15:00+05:30,2024-01-03,gdelt_gkg_observation
20240103103000-1081,TCS.NS,"TCS Q3 Results Preview: PAT growth seen declining to 5.2% YoY on higher furloughs, says Elara",https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q3-results-preview-pat-growth-seen-declining-to-5-2-yoy-on-higher-furloughs-says-elara/articleshow/106513625.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q3-results-preview-pat-growth-seen-declining-to-5-2-yoy-on-higher-furloughs-says-elara/articleshow/106513625.cms,indiatimes.com,2024-01-03T16:00:00+05:30,2024-01-04,gdelt_gkg_observation
20240103114500-602,TCS.NS,TCS needs to keep evolving in age of GenAI: Krithivasan,https://www.rediff.com/business/report/tech-tcs-needs-to-keep-evolving-in-age-of-genai-krithivasan/20240103.htm,https://www.rediff.com/business/report/tech-tcs-needs-to-keep-evolving-in-age-of-genai-krithivasan/20240103.htm,rediff.com,2024-01-03T17:15:00+05:30,2024-01-04,gdelt_gkg_observation
20240104040000-57,TCS.NS,"JPMorgan 'neutral' on IT, upgrades Infosys, TCS, HCLTech, others on rate pivot, base effect",https://www.moneycontrol.com/news/business/markets/jpmorgan-neutral-on-it-upgrades-infosys-tcs-hcltech-others-on-rate-pivot-base-effect-11996251.html,https://www.moneycontrol.com/news/business/markets/jpmorgan-neutral-on-it-upgrades-infosys-tcs-hcltech-others-on-rate-pivot-base-effect-11996251.html,moneycontrol.com,2024-01-04T09:30:00+05:30,2024-01-04,gdelt_gkg_observation
20240104044500-209,TCS.NS,infosys shares: Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades TCS,https://economictimes.indiatimes.com/markets/options/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,https://economictimes.indiatimes.com/markets/options/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,indiatimes.com,2024-01-04T10:15:00+05:30,2024-01-04,gdelt_gkg_observation
20240104054500-506,TCS.NS,infosys shares: Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades TCS,https://economictimes.indiatimes.com/markets/options/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106533361.cms,https://economictimes.indiatimes.com/markets/options/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106533361.cms,indiatimes.com,2024-01-04T11:15:00+05:30,2024-01-04,gdelt_gkg_observation
20240104061500-207,TCS.NS,infosys shares: Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades TCS,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,indiatimes.com,2024-01-04T11:45:00+05:30,2024-01-04,gdelt_gkg_observation
20240104070000-895,TCS.NS,infosys shares: Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades TCS,https://vervetimes.com/infosys-shares-hot-stocks-ubs-upgrades-infosys-jpmorgan-upgrades-tcs-2/,https://vervetimes.com/infosys-shares-hot-stocks-ubs-upgrades-infosys-jpmorgan-upgrades-tcs-2/,vervetimes.com,2024-01-04T12:30:00+05:30,2024-01-04,gdelt_gkg_observation
20240104101500-679,TCS.NS,"Romance Travel Market May See a Big Move | TCS World Travel, Black",https://www.openpr.com/news/3343397/romance-travel-market-may-see-a-big-move-tcs-world-travel-black,https://www.openpr.com/news/3343397/romance-travel-market-may-see-a-big-move-tcs-world-travel-black,openpr.com,2024-01-04T15:45:00+05:30,2024-01-05,gdelt_gkg_observation
20240105080000-508,TCS.NS,"IT stocks gain on interest rate optimism; Infosys, TCS, Wipro up 1% each",https://www.moneycontrol.com/news/business/markets/it-stocks-gain-on-interest-rate-optimism-infosys-tcs-wipro-up-1-each-12003061.html,https://www.moneycontrol.com/news/business/markets/it-stocks-gain-on-interest-rate-optimism-infosys-tcs-wipro-up-1-each-12003061.html,moneycontrol.com,2024-01-05T13:30:00+05:30,2024-01-05,gdelt_gkg_observation
20240105121500-21,TCS.NS,"Market end in green for second straight day; Nifty closes near 21,700 top gainers on January 05 include Adani Ports and SEZ, Tata Consultancy, Larsen and Toubro, SBI Life Insurance, and Infosys whereas Healthcare and PSU Banks stocks among key losers",https://www.financialexpress.com/market/market-end-in-green-for-second-straight-day-nifty-closes-near-21700-top-gainers-on-january-05-include-adani-ports-and-sez-tata-consultancy-larsen-and-toubro-sbi-life-insurance-and-infosys-whereas-heal-3356609/,https://www.financialexpress.com/market/market-end-in-green-for-second-straight-day-nifty-closes-near-21700-top-gainers-on-january-05-include-adani-ports-and-sez-tata-consultancy-larsen-and-toubro-sbi-life-insurance-and-infosys-whereas-heal-3356609/,financialexpress.com,2024-01-05T17:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240105133000-1305,TCS.NS,"Adani Ports, L&T, TCS top gainers on Nifty50; HDFC Bank, ICICI most active on Jan 5",https://www.businesstoday.in/visualstories/stock/adani-ports-l-t-tcs-top-gainers-on-nifty50-hdfc-bank-icici-most-active-on-jan-5-86655-05-01-2024,https://www.businesstoday.in/visualstories/stock/adani-ports-l-t-tcs-top-gainers-on-nifty50-hdfc-bank-icici-most-active-on-jan-5-86655-05-01-2024,businesstoday.in,2024-01-05T19:00:00+05:30,2024-01-08,gdelt_gkg_observation
20240107053000-614,TCS.NS,"Markets to take cues from quarterly earnings of TCS, Infosys; global trends this week: Analysts",https://www.thehindubusinessline.com/markets/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week-analysts/article67715373.ece,https://www.thehindubusinessline.com/markets/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week-analysts/article67715373.ece,thehindubusinessline.com,2024-01-07T11:00:00+05:30,2024-01-08,gdelt_gkg_observation
20240107054500-167,TCS.NS,"Markets to take cues from quarterly earnings of TCS, Infosys, say analysts",https://www.business-standard.com/markets/news/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-say-analysts-124010700144_1.html,https://www.business-standard.com/markets/news/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-say-analysts-124010700144_1.html,business-standard.com,2024-01-07T11:15:00+05:30,2024-01-08,gdelt_gkg_observation
20240107061500-585,TCS.NS,"M-cap of 6 of 10 most valued firms decline by Rs 57,408 cr; TCS takes hit",https://www.business-standard.com/markets/news/m-cap-of-6-of-10-most-valued-firms-decline-by-rs-57-408-cr-tcs-takes-hit-124010700158_1.html,https://www.business-standard.com/markets/news/m-cap-of-6-of-10-most-valued-firms-decline-by-rs-57-408-cr-tcs-takes-hit-124010700158_1.html,business-standard.com,2024-01-07T11:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240107063000-127,TCS.NS,"Markets to take cues from quarterly earnings of TCS, Infosys; global trends this week: Analysts",https://www.financialexpress.com/market/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week-analysts-3357757/,https://www.financialexpress.com/market/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week-analysts-3357757/,financialexpress.com,2024-01-07T12:00:00+05:30,2024-01-08,gdelt_gkg_observation
20240107064500-12,TCS.NS,"Mcap of 6 of top-10 most valued firms decline by Rs 57,408 cr; TCS, HDFC Bank major laggards",https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards/articleshow/106608205.cms,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards/articleshow/106608205.cms,indiatimes.com,2024-01-07T12:15:00+05:30,2024-01-08,gdelt_gkg_observation
20240107071500-519,TCS.NS,"Markets to take cues from quarterly earnings of TCS, Infosys; global trends this week: Analysts",https://timesofindia.indiatimes.com/business/india-business/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week-analysts/articleshow/106607867.cms,https://timesofindia.indiatimes.com/business/india-business/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week-analysts/articleshow/106607867.cms,indiatimes.com,2024-01-07T12:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240107080000-252,TCS.NS,"Mcap of six of top-10 most valued firms decline by Rs57,408 cr; TCS, HDFC Bank major laggards",https://www.orissapost.com/mcap-of-six-of-top-10-most-valued-firms-decline-by-rs57408-cr-tcs-hdfc-bank-major-laggards/,https://www.orissapost.com/mcap-of-six-of-top-10-most-valued-firms-decline-by-rs57408-cr-tcs-hdfc-bank-major-laggards/,orissapost.com,2024-01-07T13:30:00+05:30,2024-01-08,gdelt_gkg_observation
20240107081500-509,TCS.NS,"Mcap of 6 of top-10 most valued firms decline by Rs 57,408 Cr; TCS, HDFC Bank major laggards",https://social.yourstory.com:443/enterprise-story/2024/01/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards,https://social.yourstory.com:443/enterprise-story/2024/01/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards,yourstory.com,2024-01-07T13:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240107081500-226,TCS.NS,"Mcap of 6 of Top-10 Most Valued Firms Decline by Rs 57,408 Crore; TCS, HDFC Bank Major Laggards",https://www.news18.com/business/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-crore-tcs-hdfc-bank-major-laggards-8731006.html,https://www.news18.com/business/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-crore-tcs-hdfc-bank-major-laggards-8731006.html,news18.com,2024-01-07T13:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240107083000-630,TCS.NS,"MCap of 6 leading firms in top 10 sees ₹57,408 crore dip; TCS, HDFC Bank worst hit",https://www.livemint.com/market/stock-market-news/mcap-of-6-leading-firms-in-top-10-sees-rs-57-408-crore-dip-tcs-hdfc-bank-worst-hit-11704604576554.html,https://www.livemint.com/market/stock-market-news/mcap-of-6-leading-firms-in-top-10-sees-rs-57-408-crore-dip-tcs-hdfc-bank-worst-hit-11704604576554.html,livemint.com,2024-01-07T14:00:00+05:30,2024-01-08,gdelt_gkg_observation
20240107083000-567,TCS.NS,"Mcap of 6 of top-10 most valued firms decline by Rs 57,408 Cr; TCS, HDFC Bank major laggards",https://yourstory.com:443/enterprise-story/2024/01/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards,https://yourstory.com:443/enterprise-story/2024/01/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards,yourstory.com,2024-01-07T14:00:00+05:30,2024-01-08,gdelt_gkg_observation
20240107084500-T756,TCS.NS,"share market this week quarterly results of tcs infosys will come this week global economy mdn | Share Market: इस सप्ताह आएंगे TCS, इन्फोसिस के तिमाही नतीजों, ग्लोबल इकोनॉमी से तय होगी शेयर बाजार की चाल",https://www.prabhatkhabar.com/business/share-market-this-week-quarterly-results-of-tcs-infosys-will-come-this-week-global-economy-mdn,https://www.prabhatkhabar.com/business/share-market-this-week-quarterly-results-of-tcs-infosys-will-come-this-week-global-economy-mdn,prabhatkhabar.com,2024-01-07T14:15:00+05:30,2024-01-08,gdelt_gkg_observation
20240107090000-453,TCS.NS,"TCS, Infosys to kick off Q3 score for IT. A snapshot of earnings calendar this week",https://www.businesstoday.in/latest/corporate/story/tcs-infosys-to-kick-off-q3-score-for-it-a-snapshot-of-earnings-calendar-this-week-412161-2024-01-07,https://www.businesstoday.in/latest/corporate/story/tcs-infosys-to-kick-off-q3-score-for-it-a-snapshot-of-earnings-calendar-this-week-412161-2024-01-07,businesstoday.in,2024-01-07T14:30:00+05:30,2024-01-08,gdelt_gkg_observation
20240107090000-121,TCS.NS,"Mcap of 6 of top-10 most-valued firms decline by ₹57,408 cr; TCS, HDFC Bank major laggards",https://www.thehindubusinessline.com/markets/mcap-of-6-of-top-10-most-valued-firms-decline-by-57408-cr-tcs-hdfc-bank-major-laggards/article67715390.ece,https://www.thehindubusinessline.com/markets/mcap-of-6-of-top-10-most-valued-firms-decline-by-57408-cr-tcs-hdfc-bank-major-laggards/article67715390.ece,thehindubusinessline.com,2024-01-07T14:30:00+05:30,2024-01-08,gdelt_gkg_observation
20240107093000-73,TCS.NS,"Mcap of 6 of top-10 most valued firms decline by Rs 57,408 Cr; TCS, HDFC Bank major laggards",https://her.yourstory.com:443/enterprise-story/2024/01/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards,https://her.yourstory.com:443/enterprise-story/2024/01/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards,yourstory.com,2024-01-07T15:00:00+05:30,2024-01-08,gdelt_gkg_observation
20240107094500-436,TCS.NS,"Mcap of 6 of top-10 most valued firms decline by Rs 57,408 cr; TCS, HDFC Bank major laggards",https://www.financialexpress.com/market/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards-3357789/,https://www.financialexpress.com/market/mcap-of-6-of-top-10-most-valued-firms-decline-by-rs-57408-cr-tcs-hdfc-bank-major-laggards-3357789/,financialexpress.com,2024-01-07T15:15:00+05:30,2024-01-08,gdelt_gkg_observation
20240107101500-T355,TCS.NS,"टीसीएस, इन्फोसिस के तिमाही नतीजों, वैश्विक रुख से तय होगी शेयर बाजार की चाल: विश्लेषक - quarterly results of tcs info global trend will decide stock market",https://www.punjabkesari.in/business/news/quarterly-results-of-tcs-info-global-trend-will-decide-stock-market-1925544,https://www.punjabkesari.in/business/news/quarterly-results-of-tcs-info-global-trend-will-decide-stock-market-1925544,punjabkesari.in,2024-01-07T15:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240107111500-673,TCS.NS,"M-cap of 6 of top-10 most valued firms decline by Rs 57,408 crore; TCS, HDFC Bank major laggards",https://www.tribuneindia.com/news/business/m-cap-of-6-of-top-10-most-valued-firms-decline-by-rs-57-408-crore-tcs-hdfc-bank-major-laggards-579122,https://www.tribuneindia.com/news/business/m-cap-of-6-of-top-10-most-valued-firms-decline-by-rs-57-408-crore-tcs-hdfc-bank-major-laggards-579122,tribuneindia.com,2024-01-07T16:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240107140000-308,TCS.NS,"Markets to take cues from quarterly earnings of TCS, Infosys; global trends this week",https://www.theweek.in/news/biz-tech/2024/01/07/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week.html,https://www.theweek.in/news/biz-tech/2024/01/07/markets-to-take-cues-from-quarterly-earnings-of-tcs-infosys-global-trends-this-week.html,theweek.in,2024-01-07T19:30:00+05:30,2024-01-08,gdelt_gkg_observation
20240108051500-402,TCS.NS,TCS among 3 Nifty50 stocks that showed RSI trending up on January 5,https://economictimes.indiatimes.com/markets/web-stories/tcs-among-3-nifty50-stocks-that-showed-rsi-trending-up-on-january-5/slideshow/106625096.cms,https://economictimes.indiatimes.com/markets/web-stories/tcs-among-3-nifty50-stocks-that-showed-rsi-trending-up-on-january-5/slideshow/106625096.cms,indiatimes.com,2024-01-08T10:45:00+05:30,2024-01-08,gdelt_gkg_observation
20240109080000-188,TCS.NS,"Q3FY24 Preview: Tata Consultancy Services: Revenues seen at Rs. 592,446 million, PAT at Rs. 120,762 million",https://www.indiainfoline.com/article/earnings-preview/q-fy-preview-tata-consultancy-services-revenues-seen-at-rs-million-pat-at-rs-million-1704777417206_1.html,https://www.indiainfoline.com/article/earnings-preview/q-fy-preview-tata-consultancy-services-revenues-seen-at-rs-million-pat-at-rs-million-1704777417206_1.html,indiainfoline.com,2024-01-09T13:30:00+05:30,2024-01-09,gdelt_gkg_observation
20240109090000-758,TCS.NS,TCS Q3 Earnings Preview: 5 things to watch out for,https://www.moneycontrol.com/news/technology/tcs-q3-earnings-5-things-to-watch-out-for-12022371.html,https://www.moneycontrol.com/news/technology/tcs-q3-earnings-5-things-to-watch-out-for-12022371.html,moneycontrol.com,2024-01-09T14:30:00+05:30,2024-01-09,gdelt_gkg_observation
20240109101500-1098,TCS.NS,TCS Q3 Preview: Dollar revenue likely to decline QoQ for second straight quarter amid weak demand,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q3-preview-dollar-revenue-likely-to-decline-qoq-for-second-straight-quarter-amid-weak-demand/articleshow/106665069.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q3-preview-dollar-revenue-likely-to-decline-qoq-for-second-straight-quarter-amid-weak-demand/articleshow/106665069.cms,indiatimes.com,2024-01-09T15:45:00+05:30,2024-01-10,gdelt_gkg_observation
20240109113000-904,TCS.NS,"Q3 results this week: From TCS, Infosys, HCL Tech to Wipro, here are key earnings to watch out for",https://www.financialexpress.com/business/industry-q3-results-this-week-from-tcs-infosys-hcl-tech-to-wipro-here-are-key-earnings-to-watch-out-for-3359598/,https://www.financialexpress.com/business/industry-q3-results-this-week-from-tcs-infosys-hcl-tech-to-wipro-here-are-key-earnings-to-watch-out-for-3359598/,financialexpress.com,2024-01-09T17:00:00+05:30,2024-01-10,gdelt_gkg_observation
