article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis,human_label,human_notes
20250410131500-1153,TCS.NS,"TCS Clocks Nearly 2% Drop In Q4 Profit, Announces ₹30 Final Dividend",https://www.freepressjournal.in/business/tcs-clocks-nearly-2-drop-in-q4-profit-announces-30-final-dividend,https://www.freepressjournal.in/business/tcs-clocks-nearly-2-drop-in-q4-profit-announces-30-final-dividend,freepressjournal.in,2025-04-10T18:45:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410134500-192,TCS.NS,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479 cr as US clients tighten budgets",https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,thehindubusinessline.com,2025-04-10T19:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410134500-1449,TCS.NS,"TCS clocks nearly 2 pc drop in Q4 profit, announces Rs 30 final dividend",https://morungexpress.com/tcs-clocks-nearly-2-pc-drop-in-q4-profit-announces-rs-30-final-dividend,https://morungexpress.com/tcs-clocks-nearly-2-pc-drop-in-q4-profit-announces-rs-30-final-dividend,morungexpress.com,2025-04-10T19:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410134500-289,TCS.NS,"TCS beats analyst estimates, yet reports slowest full-year revenue growth in four years",https://www.livemint.com/companies/tcs-earning-it-industry-q4-earnings-tariffs-attrition-revenues-profits-genai-11744284483997.html,https://www.livemint.com/companies/tcs-earning-it-industry-q4-earnings-tariffs-attrition-revenues-profits-genai-11744284483997.html,livemint.com,2025-04-10T19:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410134500-T1966,TCS.NS,TCS Q4 results: తగ్గిన టీసీఎస్‌ లాభం.. ఒక్కో షేరుపై రూ.30 డివిడెండ్‌,https://www.eenadu.net/telugu-news/business/tcs-q4-results-profit-falls-2pc-yoy-to-rs-12224-crore/0101/125065005,https://www.eenadu.net/telugu-news/business/tcs-q4-results-profit-falls-2pc-yoy-to-rs-12224-crore/0101/125065005,eenadu.net,2025-04-10T19:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410140000-T1410,TCS.NS,"Q4 में अनुमान से अधिक रही TCS की ऑर्डर बुक, FY25 में 39.4 अरब डॉलर पर पहुंचा आंकड़ा",https://hindi.moneycontrol.com/news/business/tata-consultancy-services-reported-12-2-billion-dollar-in-total-contract-value-for-march-quarter-beating-street-estimates-1969397.html,https://hindi.moneycontrol.com/news/business/tata-consultancy-services-reported-12-2-billion-dollar-in-total-contract-value-for-march-quarter-beating-street-estimates-1969397.html,moneycontrol.com,2025-04-10T19:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410140000-T1413,TCS.NS,"TCS ने Q4 में अपने साथ जोड़े 625 नए कर्मचारी, कंपनी छोड़कर जाने की दर में मामूली इजाफा",https://hindi.moneycontrol.com/news/business/tcs-headcount-increased-by-625-employees-on-a-net-basis-in-q4-attrition-for-the-quarter-marginally-rose-1969377.html,https://hindi.moneycontrol.com/news/business/tcs-headcount-increased-by-625-employees-on-a-net-basis-in-q4-attrition-for-the-quarter-marginally-rose-1969377.html,moneycontrol.com,2025-04-10T19:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410140000-T1414,TCS.NS,"TCS Q4 Results: मार्च तिमाही में मुनाफा लगभग 2% गिरा, रेवेन्यू 5% बढ़ा; देगी ₹30 का फाइनल डिविडेंड",https://hindi.moneycontrol.com/news/markets/tcs-q4-results-consolidated-net-profit-down-1-6-percent-during-march-quarter-revenue-up-5-percent-rs-30-per-share-final-dividend-announced-1969352.html,https://hindi.moneycontrol.com/news/markets/tcs-q4-results-consolidated-net-profit-down-1-6-percent-during-march-quarter-revenue-up-5-percent-rs-30-per-share-final-dividend-announced-1969352.html,moneycontrol.com,2025-04-10T19:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410140000-1536,TCS.NS,"TCS Q4 Results: Profit falls 2% on-year to Rs 12,224 crore, misses estimates, ET Telecom",https://telecom.economictimes.indiatimes.com/news/enterprise-services/tcs-q4-results-profit-falls-2-on-year-to-rs-12224-crore-misses-estimates/120161593,https://telecom.economictimes.indiatimes.com/news/enterprise-services/tcs-q4-results-profit-falls-2-on-year-to-rs-12224-crore-misses-estimates/120161593,indiatimes.com,2025-04-10T19:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410140000-1366,TCS.NS,"Tata Consultancy Services: TCS names Aarthi Subramanian as COO; appoints Mangesh Sathe as Chief Strategy Officer, ET Telecom",https://telecom.economictimes.indiatimes.com/news/enterprise-services/tcs-names-aarthi-subramanian-as-coo-appoints-mangesh-sathe-as-chief-strategy-officer/120161705,https://telecom.economictimes.indiatimes.com/news/enterprise-services/tcs-names-aarthi-subramanian-as-coo-appoints-mangesh-sathe-as-chief-strategy-officer/120161705,indiatimes.com,2025-04-10T19:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410140000-328,TCS.NS,"TCS Q4 results: Profit slips 1.68%, annual revenue crosses $30 bn mark; final dividend announced",https://indianexpress.com/article/business/companies/tcs-q4-results-profit-slips-annual-revenue-final-dividend-announced-9936772/,https://indianexpress.com/article/business/companies/tcs-q4-results-profit-slips-annual-revenue-final-dividend-announced-9936772/,indianexpress.com,2025-04-10T19:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410140000-1132,TCS.NS,TCS Q4 profit dips; Urban Company heads to D-Street,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/tcs-q4-profit-dips-urban-company-heads-to-d-street/articleshow/120162566.cms,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/tcs-q4-profit-dips-urban-company-heads-to-d-street/articleshow/120162566.cms,indiatimes.com,2025-04-10T19:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410141500-10,TCS.NS,"Meet woman who gets key role in Ratan Tata's TCS, to lead India's largest IT services company as...",https://www.dnaindia.com/business/report-meet-woman-aarthi-subramanian-who-has-joined-ratan-tatas-tcs-in-key-role-to-indias-largest-it-services-company-as-coo-3144552,https://www.dnaindia.com/business/report-meet-woman-aarthi-subramanian-who-has-joined-ratan-tatas-tcs-in-key-role-to-indias-largest-it-services-company-as-coo-3144552,dnaindia.com,2025-04-10T19:45:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410141500-2214,TCS.NS,India's TCS warns US tariff chaos hurting client sentiment,https://www.marketscreener.com/quote/stock/WIPRO-LIMITED-6494362/news/India-s-TCS-warns-US-tariff-chaos-hurting-client-sentiment-49585033/,https://www.marketscreener.com/quote/stock/WIPRO-LIMITED-6494362/news/India-s-TCS-warns-US-tariff-chaos-hurting-client-sentiment-49585033/,marketscreener.com,2025-04-10T19:45:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410141500-1891,TCS.NS,"TCS Clocks Nearly 2% Drop In Q4 Profit, Announces Rs 30 Final Dividend",https://zeenews.india.com/economy/tcs-clocks-nearly-2-drop-in-q4-profit-announces-rs-30-final-dividend-2884293.html,https://zeenews.india.com/economy/tcs-clocks-nearly-2-drop-in-q4-profit-announces-rs-30-final-dividend-2884293.html,india.com,2025-04-10T19:45:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410143000-671,TCS.NS,India's TCS posts small profits dip in 'challenging' environment,https://www.terradaily.com/afp/250410121326.pb55iaw0.html,https://www.terradaily.com/afp/250410121326.pb55iaw0.html,terradaily.com,2025-04-10T20:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410151500-130,TCS.NS,"Bad news for TCS employees, Tata Group firm delays salary hikes due to 'uncertain environment'",https://www.dnaindia.com/business/report-bad-news-for-tcs-employees-tata-group-firm-delays-salary-hikes-due-to-uncertain-environment-3144559,https://www.dnaindia.com/business/report-bad-news-for-tcs-employees-tata-group-firm-delays-salary-hikes-due-to-uncertain-environment-3144559,dnaindia.com,2025-04-10T20:45:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410151500-455,TCS.NS,TCS names Aarthi Subramanian as COO; appoints Mangesh Sathe as Chief Strategy Officer,https://www.moneycontrol.com/news/business/companies/tcs-names-aarthi-subramanian-as-coo-appoints-mangesh-sathe-as-chief-strategy-officer-12991144.html,https://www.moneycontrol.com/news/business/companies/tcs-names-aarthi-subramanian-as-coo-appoints-mangesh-sathe-as-chief-strategy-officer-12991144.html,moneycontrol.com,2025-04-10T20:45:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410151500-1995,TCS.NS,TCS full-year net headcount up in FY25 after declining first time in 19 years in FY24,https://www.moneycontrol.com/technology/tcs-full-year-net-headcount-up-in-fy25-after-declining-first-time-in-19-years-in-fy24-article-12991087.html,https://www.moneycontrol.com/technology/tcs-full-year-net-headcount-up-in-fy25-after-declining-first-time-in-19-years-in-fy24-article-12991087.html,moneycontrol.com,2025-04-10T20:45:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410153000-1673,TCS.NS,"TCS puts April salary hikes on hold, cites economic uncertainty, tariff concerns",https://www.businesstoday.in/latest/corporate/story/tcs-puts-april-salary-hikes-on-hold-cites-economic-uncertainty-tariff-concerns-471595-2025-04-10,https://www.businesstoday.in/latest/corporate/story/tcs-puts-april-salary-hikes-on-hold-cites-economic-uncertainty-tariff-concerns-471595-2025-04-10,businesstoday.in,2025-04-10T21:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410153000-1880,TCS.NS,TCS Q4 Profit Dips Slightly Amid $30 Billion Revenue Milestone,https://www.newkerala.com/news/o/tcs-clocks-nearly-pc-drop-q4-profit-announces-rs-257,https://www.newkerala.com/news/o/tcs-clocks-nearly-pc-drop-q4-profit-announces-rs-257,newkerala.com,2025-04-10T21:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410153000-T2802,TCS.NS,"TCS Q4FY25 Profit And Revenue Increase Gives Dividend To Shareholders | FY25 च्या चौथ्या तिमाहीत TCS ला 12,293 कोटींचा नफा: वार्षिक आधारावर महसूल 5% ने वाढला, कंपनी प्रति शेअर 30 रुपये लाभांश देईल",https://divyamarathi.bhaskar.com/business/news/tcs-posts-profit-of-rs-12293-crore-in-q4-fy25-134811668.html,https://divyamarathi.bhaskar.com/business/news/tcs-posts-profit-of-rs-12293-crore-in-q4-fy25-134811668.html,bhaskar.com,2025-04-10T21:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410154500-649,TCS.NS,"TCS Reverses Workforce Decline, Adds 625 Employees in Q4",https://www.newkerala.com/news/o/tcs-adds-625-employees-q4-reversing-workforce-decline-last-446,https://www.newkerala.com/news/o/tcs-adds-625-employees-q4-reversing-workforce-decline-last-446,newkerala.com,2025-04-10T21:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410154500-1516,TCS.NS,"TCS flags project delays, deal clampdowns on Trump's tariff chaos; Retail, auto verticals among worst hit",https://www.livemint.com/market/stock-market-news/tcs-flags-project-delays-deal-clampdowns-on-trumps-tariff-chaos-retail-auto-verticals-among-most-vulnerable-11744292835795.html,https://www.livemint.com/market/stock-market-news/tcs-flags-project-delays-deal-clampdowns-on-trumps-tariff-chaos-retail-auto-verticals-among-most-vulnerable-11744292835795.html,livemint.com,2025-04-10T21:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410154500-1033,TCS.NS,"TCS Q4 net profit falls 1.7% to ₹12,224 crore, board proposes final dividend of ₹30",https://www.thehindu.com/business/tcs-q4-net-profit-falls-17-to-12224-crore-board-proposes-final-dividend-of-30/article69436188.ece,https://www.thehindu.com/business/tcs-q4-net-profit-falls-17-to-12224-crore-board-proposes-final-dividend-of-30/article69436188.ece,thehindu.com,2025-04-10T21:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410164500-1051,TCS.NS,TCS revenue up 3.8% to $30.2 bn in fiscal despite AI focus,https://infotechlead.com/software/tcs-revenue-up-3-8-to-30-2-bn-in-fiscal-despite-ai-focus-89236,https://infotechlead.com/software/tcs-revenue-up-3-8-to-30-2-bn-in-fiscal-despite-ai-focus-89236,infotechlead.com,2025-04-10T22:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410170000-T867,TCS.NS,"TCS का शुद्ध लाभ मार्च तिमाही में 1.68% घटकर 12,224 करोड़ रुपए पर - tcs net profit falls 1 68 to rs 12 224 crore in march quarter",https://www.punjabkesari.in/business/news/tcs-net-profit-falls-1-68-to-rs-12-224-crore-in-march-quarter-2133664,https://www.punjabkesari.in/business/news/tcs-net-profit-falls-1-68-to-rs-12-224-crore-in-march-quarter-2133664,punjabkesari.in,2025-04-10T22:30:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410173000-856,TCS.NS,Strong deal momentum by TCS shifts focus on long term prospects away from short term hiccups,https://economictimes.indiatimes.com/markets/stocks/earnings/strong-deal-momentum-by-tcs-shifts-focus-on-long-term-prospects-away-from-short-term-hiccups/articleshow/120170622.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/strong-deal-momentum-by-tcs-shifts-focus-on-long-term-prospects-away-from-short-term-hiccups/articleshow/120170622.cms,indiatimes.com,2025-04-10T23:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410174500-1388,TCS.NS,"TCS Q4 results: Valuation froth out, but not a buy yet - The Hindu BusinessLine",https://www.thehindubusinessline.com/portfolio/tcs-q4-results-valuation-froth-out-but-not-a-buy-yet/article69436395.ece,https://www.thehindubusinessline.com/portfolio/tcs-q4-results-valuation-froth-out-but-not-a-buy-yet/article69436395.ece,thehindubusinessline.com,2025-04-10T23:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410174500-T949,TCS.NS,सैलरी की उम्मीद लगाए बैठे कर्मचारियों को झटका – TCS ने कहा 'फिलहाल नहीं' - shock to employees expecting salary tcs said not currently,https://hindi.business-standard.com/companies/shock-to-employees-expecting-salary-tcs-said-not-currently-id-429576,https://hindi.business-standard.com/companies/shock-to-employees-expecting-salary-tcs-said-not-currently-id-429576,business-standard.com,2025-04-10T23:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410174500-T1657,TCS.NS,"TCS profit falls 1.68 percent to Rs 12,224 crore, declares final dividend of Rs 30 'टीसीएस'चा नफा १.६८ टक्क्यांनी घसरून १२,२२४ कोटींवर, ३० रुपये अंतिम लाभांश जाहीर",https://www.loksatta.com/business/finance/tcs-profit-falls-1-68-percent-to-rs-12224-crore-declares-final-dividend-of-rs-30-print-eco-news-ssb-93-5011785/,https://www.loksatta.com/business/finance/tcs-profit-falls-1-68-percent-to-rs-12224-crore-declares-final-dividend-of-rs-30-print-eco-news-ssb-93-5011785/,loksatta.com,2025-04-10T23:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410174500-T968,TCS.NS,"TCS की नई COO बनीं आरती सुब्रमण्यन, पांच साल के कार्यकाल के लिए हुई नियुक्ति - aarti subramanian appointed for five years of tcss new coo",https://hindi.business-standard.com/companies/aarti-subramanian-appointed-for-five-years-of-tcss-new-coo-id-429594,https://hindi.business-standard.com/companies/aarti-subramanian-appointed-for-five-years-of-tcss-new-coo-id-429594,business-standard.com,2025-04-10T23:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410194500-T1205,TCS.NS,"TCS Q4 results: టీసీఎస్‌ తడబాటు.. లాభం, ఆదాయాలు ఇలా..",https://www.sakshi.com/telugu-news/business/tcs-q4-results-net-profit-falls-1-7pc-rs-12224-crore-dividend-declared-2419686,https://www.sakshi.com/telugu-news/business/tcs-q4-results-net-profit-falls-1-7pc-rs-12224-crore-dividend-declared-2419686,sakshi.com,2025-04-11T01:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410214500-1643,TCS.NS,"TCS Q4 Profit Slips 1.7% YoY, Misses Estimates; Declares Rs 30 Final Dividend",https://www.businessworld.in/article/tcs-q4-profit-slips-17-yoy-misses-estimates-declares-rs-30-final-dividend-553264,https://www.businessworld.in/article/tcs-q4-profit-slips-17-yoy-misses-estimates-declares-rs-30-final-dividend-553264,businessworld.in,2025-04-11T03:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410223000-1512,TCS.NS,TCS revenue growth slows to 2.5% in Q4 - Times of India,https://timesofindia.indiatimes.com/business/india-business/tcs-revenue-growth-slows-to-2-5-in-q4/articleshow/120176915.cms,https://timesofindia.indiatimes.com/business/india-business/tcs-revenue-growth-slows-to-2-5-in-q4/articleshow/120176915.cms,indiatimes.com,2025-04-11T04:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250410223000-T1480,TCS.NS,"TCS को झटका! मुनाफा गिरा, अमेरिकी शुल्क बना बड़ा रोड़ा - shock to tcs profit falls us duty becomes a big hurdle",https://hindi.business-standard.com/companies/shock-to-tcs-profit-falls-us-duty-becomes-a-big-hurdle-id-429612,https://hindi.business-standard.com/companies/shock-to-tcs-profit-falls-us-duty-becomes-a-big-hurdle-id-429612,business-standard.com,2025-04-11T04:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411014500-908,TCS.NS,"Stocks to watch: TCS, Bharti Hexacom, Infosys, BHEL among shares in focus today",https://www.livemint.com/market/stock-market-news/stocks-to-watch-tcs-bharti-hexacom-infosys-bhel-among-shares-in-focus-today-11744317630063.html,https://www.livemint.com/market/stock-market-news/stocks-to-watch-tcs-bharti-hexacom-infosys-bhel-among-shares-in-focus-today-11744317630063.html,livemint.com,2025-04-11T07:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411014500-T629,TCS.NS,టీసీఎస్‌.. ప్చ్‌! | TCS Reports Disappointing Q4 Results Declines in Profit,https://www.andhrajyothy.com/2025/business/tcs-reports-disappointing-q4-results-declines-in-profit-1391695.html,https://www.andhrajyothy.com/2025/business/tcs-reports-disappointing-q4-results-declines-in-profit-1391695.html,andhrajyothy.com,2025-04-11T07:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411014500-T633,TCS.NS,"TCS Q4 Results: టీసీఎస్‌ లాభం రూ.12,224 కోట్లు",https://www.eenadu.net/telugu-news/business/profit-falls-2pc-to-rs-12224-crore-final-dividend-at-rs-30/0101/125065281,https://www.eenadu.net/telugu-news/business/profit-falls-2pc-to-rs-12224-crore-final-dividend-at-rs-30/0101/125065281,eenadu.net,2025-04-11T07:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411023000-367,TCS.NS,"Top stocks to watch: TCS, Tata Steel, GAIL, Infosys, BHEL, Sun Pharma, NBCC, Bharti Hexacom & Eternal",https://www.businesstoday.in/markets/stocks/story/top-stocks-to-watch-tcs-tata-steel-gail-infosys-bhel-sun-pharma-nbcc-bharti-hexacom-eternal-471605-2025-04-11,https://www.businesstoday.in/markets/stocks/story/top-stocks-to-watch-tcs-tata-steel-gail-infosys-bhel-sun-pharma-nbcc-bharti-hexacom-eternal-471605-2025-04-11,businesstoday.in,2025-04-11T08:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411023000-862,TCS.NS,"From TCS, Infosys, Bharti Hexacom to Tata Steel - Here are 8 stocks to watch - Market News",https://www.financialexpress.com/market/stocks-to-watch-tata-consultancy-services-nbcc-bharti-hexacom-infosys-tata-steel-bhel-coromandel-international-sun-pharma-3806028/,https://www.financialexpress.com/market/stocks-to-watch-tata-consultancy-services-nbcc-bharti-hexacom-infosys-tata-steel-bhel-coromandel-international-sun-pharma-3806028/,financialexpress.com,2025-04-11T08:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411023000-270,TCS.NS,"TCS misses profit, revenue estimates, sees better FY26",https://www.financialexpress.com/business/industry/tcs-misses-profit-revenue-estimates-sees-better-fy26/3805898/,https://www.financialexpress.com/business/industry/tcs-misses-profit-revenue-estimates-sees-better-fy26/3805898/,financialexpress.com,2025-04-11T08:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411033000-T1027,TCS.NS,"Stocks to Watch: Biocon, TCS, Anand Rathi, TaMo, Sun Pharma, 'ट्रंप टैरिफ' पॉज से इन शेयरों में आज दिखेगी तेजी - stocks to watch today biocon tcs anand rathi tamo sun pharma these stocks can jump on 11 april after trump tariff pause",https://hindi.business-standard.com/markets/share-market/stocks-to-watch-today-biocon-tcs-anand-rathi-tamo-sun-pharma-these-stocks-can-jump-on-11-april-after-trump-tariff-pause-id-429693,https://hindi.business-standard.com/markets/share-market/stocks-to-watch-today-biocon-tcs-anand-rathi-tamo-sun-pharma-these-stocks-can-jump-on-11-april-after-trump-tariff-pause-id-429693,business-standard.com,2025-04-11T09:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411033000-131,TCS.NS,"TCS Q4 net profit falls 1.7% to 12,224 crore on US uncertainties",https://economictimes.indiatimes.com/tech/information-tech/tcs-q4-net-profit-falls-1-7-to-12224-crore-on-us-uncertainties/articleshow/120173403.cms,https://economictimes.indiatimes.com/tech/information-tech/tcs-q4-net-profit-falls-1-7-to-12224-crore-on-us-uncertainties/articleshow/120173403.cms,indiatimes.com,2025-04-11T09:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411033000-622,TCS.NS,"TCS shares in focus after analysts cut price targets post Q4 results. Should you buy, sell or hold?",https://economictimes.indiatimes.com/markets/stocks/news/tcs-shares-in-focus-after-analysts-cut-price-targets-post-q4-results-should-you-buy-sell-or-hold/articleshow/120187587.cms,https://economictimes.indiatimes.com/markets/stocks/news/tcs-shares-in-focus-after-analysts-cut-price-targets-post-q4-results-should-you-buy-sell-or-hold/articleshow/120187587.cms,indiatimes.com,2025-04-11T09:00:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250411034500-553,TCS.NS,"TCS share price in focus after TCS Q4 results, wage hike delay announcement. Is it a stock to buy today?",https://www.livemint.com/market/stock-market-news/tcs-share-price-in-focus-after-tcs-q4-result-wage-hike-delay-announcement-is-it-a-stock-to-buy-today-11744339598830.html,https://www.livemint.com/market/stock-market-news/tcs-share-price-in-focus-after-tcs-q4-result-wage-hike-delay-announcement-is-it-a-stock-to-buy-today-11744339598830.html,livemint.com,2025-04-11T09:15:00+05:30,2025-04-11,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
