article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis,human_label,human_notes
20250106124500-1294,TCS.NS,Share Prices - TCS Share Price Live Updates: TCS reports a closing price of Rs 4095.0,https://www.livecharts.co.uk/share_prices/Share-Prices---TCS-Share-Price-Live-Updates---news1736162283.html,https://www.livecharts.co.uk/share_prices/Share-Prices---TCS-Share-Price-Live-Updates---news1736162283.html,livecharts.co.uk,2025-01-06T18:15:00+05:30,2025-01-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250107063000-225,TCS.NS,"Zomato, TCS, Infosys, Coforge: Bernstein shares stock price targets",https://www.businesstoday.in/markets/stocks/story/zomato-tcs-infosys-coforge-bernstein-shares-stock-price-targets-459822-2025-01-07,https://www.businesstoday.in/markets/stocks/story/zomato-tcs-infosys-coforge-bernstein-shares-stock-price-targets-459822-2025-01-07,businesstoday.in,2025-01-07T12:00:00+05:30,2025-01-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250107080000-686,TCS.NS,"TCS dividend, Q3 results on Friday, January 9; earnings preview, target prices",https://www.businesstoday.in/markets/stocks/story/tcs-dividend-q3-results-on-friday-january-9-earnings-preview-target-prices-459838-2025-01-07,https://www.businesstoday.in/markets/stocks/story/tcs-dividend-q3-results-on-friday-january-9-earnings-preview-target-prices-459838-2025-01-07,businesstoday.in,2025-01-07T13:30:00+05:30,2025-01-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250107104500-1175,TCS.NS,"TCS Q3 Preview: Furloughs to cap revenue growth, margins to get boost from rupee depreciation",https://www.moneycontrol.com/news/business/earnings/tcs-q3-preview-furloughs-to-cap-revenue-growth-margins-to-get-boost-from-rupee-depreciation-12904911.html,https://www.moneycontrol.com/news/business/earnings/tcs-q3-preview-furloughs-to-cap-revenue-growth-margins-to-get-boost-from-rupee-depreciation-12904911.html,moneycontrol.com,2025-01-07T16:15:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250107163000-779,TCS.NS,TCS may see margin growth amid muted Q3 revenues: Analysts,https://www.financialexpress.com/business/industry-tcs-may-see-margin-growth-amid-muted-q3-revenues-analysts-3709625/,https://www.financialexpress.com/business/industry-tcs-may-see-margin-growth-amid-muted-q3-revenues-analysts-3709625/,financialexpress.com,2025-01-07T22:00:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250107183000-1263,TCS.NS,"Indian IT Firms Get 20% Of US H1B Visas: TCS, Infosys Top The List - Trak.in - Indian Business of Tech, Mobile & Startups",https://trak.in/stories/indian-it-firms-get-20-of-us-h1b-visas-tcs-infosys-top-the-list/,https://trak.in/stories/indian-it-firms-get-20-of-us-h1b-visas-tcs-infosys-top-the-list/,trak.in,2025-01-08T00:00:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108063000-T789,TCS.NS,Ausblick: Tata Consultancy Services legt Quartalsergebnis vor,https://www.finanzen.net/nachricht/aktien/ausblick-tata-consultancy-services-legt-quartalsergebnis-vor-14135585,https://www.finanzen.net/nachricht/aktien/ausblick-tata-consultancy-services-legt-quartalsergebnis-vor-14135585,finanzen.net,2025-01-08T12:00:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108070000-1065,TCS.NS,"TCS to announce dividend in Q3 results on Jan 9, record date fixed - Industry News",https://www.financialexpress.com/business/industry-tcs-to-announce-dividend-in-q3-results-on-jan-9-record-date-fixed-3710006/,https://www.financialexpress.com/business/industry-tcs-to-announce-dividend-in-q3-results-on-jan-9-record-date-fixed-3710006/,financialexpress.com,2025-01-08T12:30:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108070000-1171,TCS.NS,TCS Q3 Earnings tomorrow: Here are 4 things street is watching out for,https://www.financialexpress.com/business/industry-tcs-q3-earnings-tomorrow-here-are-4-things-street-is-watching-out-for-3710076/,https://www.financialexpress.com/business/industry-tcs-q3-earnings-tomorrow-here-are-4-things-street-is-watching-out-for-3710076/,financialexpress.com,2025-01-08T12:30:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108080000-246,TCS.NS,"TCS Q3 Preview: Revenue likely to rise 6.4% YoY to Rs 64,500 crore; key focus areas to watch",https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q3-preview-revenue-likely-to-rise-6-4-yoy-to-rs-64500-crore-key-focus-areas-to-watch/articleshow/117046388.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q3-preview-revenue-likely-to-rise-6-4-yoy-to-rs-64500-crore-key-focus-areas-to-watch/articleshow/117046388.cms,indiatimes.com,2025-01-08T13:30:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108083000-788,TCS.NS,TCS Q3 preview: what analysts expects from the IT giant's earnings,https://invezz.com/news/2025/01/08/tcs-q3-preview-what-analysts-expect-from-it-giants-earnings/,https://invezz.com/news/2025/01/08/tcs-q3-preview-what-analysts-expect-from-it-giants-earnings/,invezz.com,2025-01-08T14:00:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108090000-729,TCS.NS,TCS Q3 Results: Board To Consider 3rd Interim Dividend Tomorrow; Check Record Date,https://article.wn.com/view/2025/01/08/TCS_Q3_Results_Board_To_Consider_3rd_Interim_Dividend_Tomorr/,https://article.wn.com/view/2025/01/08/TCS_Q3_Results_Board_To_Consider_3rd_Interim_Dividend_Tomorr/,wn.com,2025-01-08T14:30:00+05:30,2025-01-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108100000-576,TCS.NS,"TCS Q3 preview: BSNL deal completion timeline, client budgets among top 5 themes to watch for",https://www.moneycontrol.com/technology/tcs-q3-earnings-preview-bsnl-deal-completion-timeline-client-budgets-for-2025-among-top-five-themes-to-watch-out-for-article-12905653.html,https://www.moneycontrol.com/technology/tcs-q3-earnings-preview-bsnl-deal-completion-timeline-client-budgets-for-2025-among-top-five-themes-to-watch-out-for-article-12905653.html,moneycontrol.com,2025-01-08T15:30:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108100000-1235,TCS.NS,Sensex jumps 800 pts from day's low as RIL leads recovery; IT pares losses ahead of TCS results,https://www.moneycontrol.com/news/business/markets/sensex-jumps-800-pts-from-day-s-low-as-ril-leads-recovery-it-pares-losses-ahead-of-tcs-results-12905761.html,https://www.moneycontrol.com/news/business/markets/sensex-jumps-800-pts-from-day-s-low-as-ril-leads-recovery-it-pares-losses-ahead-of-tcs-results-12905761.html,moneycontrol.com,2025-01-08T15:30:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108104500-190,TCS.NS,"TCS Q3 Results Preview: What's Expected? Know Brokerage Firms' Revenue, Profit Estimates",https://www.news18.com/business/tcs-q3-results-preview-whats-expected-know-brokerage-firms-revenue-profit-estimates-9181697.html,https://www.news18.com/business/tcs-q3-results-preview-whats-expected-know-brokerage-firms-revenue-profit-estimates-9181697.html,news18.com,2025-01-08T16:15:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108144500-1068,TCS.NS,TCS likely to report sluggish revenue growth in Q3 while weaker rupee may support margin,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-likely-to-report-sluggish-revenue-growth-in-q3-while-weaker-rupee-may-support-margin/articleshow/117058809.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-likely-to-report-sluggish-revenue-growth-in-q3-while-weaker-rupee-may-support-margin/articleshow/117058809.cms,indiatimes.com,2025-01-08T20:15:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250108150000-T1164,TCS.NS,"Closing Bell: रिलायंस और TCS ने बाजार को संभाला, Sensex में निचले स्तरों से 600 से ज्यादा अंकों की रिकवरी; निफ्टी 23,689 पर सेटल - closing bell stock market recovered from big fall sensex recovered by more than 600 points nifty settled at 23689",https://hindi.business-standard.com/markets/share-market/closing-bell-stock-market-recovered-from-big-fall-sensex-recovered-by-more-than-600-points-nifty-settled-at-23689-id-401536,https://hindi.business-standard.com/markets/share-market/closing-bell-stock-market-recovered-from-big-fall-sensex-recovered-by-more-than-600-points-nifty-settled-at-23689-id-401536,business-standard.com,2025-01-08T20:30:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109010000-1265,TCS.NS,"Stocks in news: Stocks in news: TCS, Tata Elxsi, Lupin, Hindalco, Tata Motors",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-tcs-tata-elxsi-lupin-hindalco-tata-motors/articleshow/117061214.cms,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-tcs-tata-elxsi-lupin-hindalco-tata-motors/articleshow/117061214.cms,indiatimes.com,2025-01-09T06:30:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109010000-427,TCS.NS,"TCS: TCS, ePlane Company in partnership to build e-aviation ecosystem",https://economictimes.indiatimes.com/tech/information-tech/tcs-eplane-company-in-partnership-to-build-e-aviation-ecosystem/articleshow/117064363.cms,https://economictimes.indiatimes.com/tech/information-tech/tcs-eplane-company-in-partnership-to-build-e-aviation-ecosystem/articleshow/117064363.cms,indiatimes.com,2025-01-09T06:30:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109031500-790,TCS.NS,TCS shares in focus ahead of Q3 results today,https://economictimes.indiatimes.com/markets/stocks/news/tcs-shares-in-focus-ahead-of-q3-results-today/articleshow/117069488.cms,https://economictimes.indiatimes.com/markets/stocks/news/tcs-shares-in-focus-ahead-of-q3-results-today/articleshow/117069488.cms,indiatimes.com,2025-01-09T08:45:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109031500-905,TCS.NS,"Q3 results today: TCS, Tata Elxsi, IREDA among 9 companies to announce earnings",https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-tcs-tata-elxsi-ireda-among-9-companies-to-announce-earnings/articleshow/117068983.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-tcs-tata-elxsi-ireda-among-9-companies-to-announce-earnings/articleshow/117068983.cms,indiatimes.com,2025-01-09T08:45:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109041500-1026,TCS.NS,"Share Market Live Updates 9 January 2025: Sensex, Nifty open lower; focus on TCS earnings and US policy uncertainty",https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-january-9-2025/article69077901.ece,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-january-9-2025/article69077901.ece,thehindubusinessline.com,2025-01-09T09:45:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109041500-1174,TCS.NS,"Stocks in news today: TCS, Hindalco, NTPC Green, Page Industries, PI Industries & IREDA",https://www.businesstoday.in/markets/story/stocks-in-news-today-tcs-hindalco-ntpc-green-page-industries-pi-industries-ireda-460088-2025-01-09,https://www.businesstoday.in/markets/story/stocks-in-news-today-tcs-hindalco-ntpc-green-page-industries-pi-industries-ireda-460088-2025-01-09,businesstoday.in,2025-01-09T09:45:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109043000-T1549,TCS.NS,"Stocks to Watch: TCS से लेकर TaMo, M&M, Manappuram Finance, LIC और MOIL, आज इन स्टॉक्स में दिख सकता है एक्शन - stocks to watch from tcs to tamo mm manappuram finance lic and moil action can be seen in these stocks today",https://hindi.business-standard.com/markets/share-market/stocks-to-watch-from-tcs-to-tamo-mm-manappuram-finance-lic-and-moil-action-can-be-seen-in-these-stocks-today-id-401725,https://hindi.business-standard.com/markets/share-market/stocks-to-watch-from-tcs-to-tamo-mm-manappuram-finance-lic-and-moil-action-can-be-seen-in-these-stocks-today-id-401725,business-standard.com,2025-01-09T10:00:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109043000-652,TCS.NS,TCS Results Live Updates: TCS Q3 revenue may be muted; focus on dividend announcement,https://www.financialexpress.com/business/industry-tcs-results-live-updates-tcs-q3-revenue-may-be-muted-focus-on-dividend-announcement-3710739/,https://www.financialexpress.com/business/industry-tcs-results-live-updates-tcs-q3-revenue-may-be-muted-focus-on-dividend-announcement-3710739/,financialexpress.com,2025-01-09T10:00:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109044500-131,TCS.NS,"Stocks to watch today: TCS, Tata Motors, IREDA, BHEL, NTPC Green Energy",https://www.indiatoday.in/business/story/stocks-to-watch-today-tcs-tata-motors-ireda-bhel-ntpc-green-energy-ril-2661942-2025-01-09,https://www.indiatoday.in/business/story/stocks-to-watch-today-tcs-tata-motors-ireda-bhel-ntpc-green-energy-ril-2661942-2025-01-09,indiatoday.in,2025-01-09T10:15:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109044500-467,TCS.NS,"Stocks To Watch: TCS, Tata Elxsi, Hindalco, Tata Motors, LIC, Titan, ONGC, And Others",https://www.news18.com/business/markets/stocks-to-watch-tcs-tata-elxsi-hindalco-tata-motors-lic-titan-ongc-and-others-9182587.html,https://www.news18.com/business/markets/stocks-to-watch-tcs-tata-elxsi-hindalco-tata-motors-lic-titan-ongc-and-others-9182587.html,news18.com,2025-01-09T10:15:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109044500-869,TCS.NS,TCS Q3 Results Today: Shares Rise Ahead Of Q3FY25 Earnings; Should You Buy?,https://www.news18.com/business/markets/tcs-q3-results-today-shares-rise-ahead-of-q3fy25-earnings-should-you-buy-9182684.html,https://www.news18.com/business/markets/tcs-q3-results-today-shares-rise-ahead-of-q3fy25-earnings-should-you-buy-9182684.html,news18.com,2025-01-09T10:15:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20250109050000-270,TCS.NS,"Q3 Results 2025 Live: TCS, Tata Elxsi, TPHQ, IREDA, Padam Cotton Yarns, GTPL in focus",https://www.thehindubusinessline.com/markets/q3-results-2025-live-updates-for-tcs-tata-elxsi-ireda-gtpl/article69077910.ece,https://www.thehindubusinessline.com/markets/q3-results-2025-live-updates-for-tcs-tata-elxsi-ireda-gtpl/article69077910.ece,thehindubusinessline.com,2025-01-09T10:30:00+05:30,2025-01-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q3/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
