Date,Ticker,Article_Count,Positive_Count,Neutral_Count,Negative_Count,Avg_Sentiment,Sentiment_Score,News_Available
2024-01-01,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-01,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-01,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-01,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-01,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-01,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-01,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-01,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-01,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-01,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-01,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-01,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-01,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-01,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-01,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-01,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-01,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-01,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-01,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-01,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-02,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-02,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-02,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-02,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-02,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-02,HINDUNILVR.NS,5,1,0,4,-0.653,-0.653,True
2024-01-02,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-02,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-02,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-02,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-02,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-02,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-02,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-02,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-02,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-02,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-02,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-02,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-02,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-02,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-03,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-03,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-03,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-03,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-03,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-03,HINDUNILVR.NS,2,0,0,2,-0.9553,-0.9553,True
2024-01-03,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-03,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-03,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-03,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-03,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-03,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-03,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-03,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-03,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-03,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-03,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-03,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-03,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-03,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-04,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-04,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-04,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-04,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-04,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-04,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-04,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-04,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-04,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-04,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-04,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-04,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-04,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-04,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-04,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-04,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-04,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-04,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-04,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-04,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-05,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-05,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-05,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-05,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-05,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-05,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-05,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-05,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-05,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-05,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-05,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-05,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-05,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-05,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-05,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-05,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-05,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-05,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-05,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-05,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-08,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-08,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-08,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-08,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-08,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-08,HINDUNILVR.NS,1,0,1,0,0.0,0.0,True
2024-01-08,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-08,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-08,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-08,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-08,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-08,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-08,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-08,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-08,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-08,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-08,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-08,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-08,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-08,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-09,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-09,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-09,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-09,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-09,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-09,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-09,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-09,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-09,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-09,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-09,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-09,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-09,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-09,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-09,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-09,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-09,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-09,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-09,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-09,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-10,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-10,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-10,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-10,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-10,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-10,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-10,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-10,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-10,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-10,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-10,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-10,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-10,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-10,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-10,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-10,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-10,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-10,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-10,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-10,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-11,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-11,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-11,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-11,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-11,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-11,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-11,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-11,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-11,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-11,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-11,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-11,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-11,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-11,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-11,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-11,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-11,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-11,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-11,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-11,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-12,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-12,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-12,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-12,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-12,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-12,HINDUNILVR.NS,3,0,1,2,-0.5245,-0.5245,True
2024-01-12,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-12,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-12,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-12,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-12,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-12,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-12,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-12,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-12,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-12,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-12,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-12,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-12,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-12,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-15,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-15,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-15,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-15,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-15,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-15,HINDUNILVR.NS,1,0,1,0,0.0,0.0,True
2024-01-15,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-15,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-15,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-15,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-15,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-15,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-15,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-15,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-15,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-15,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-15,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-15,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-15,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-15,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-16,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-16,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-16,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-16,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-16,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-16,HINDUNILVR.NS,1,0,1,0,0.0,0.0,True
2024-01-16,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-16,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-16,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-16,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-16,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-16,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-16,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-16,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-16,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-16,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-16,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-16,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-16,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-16,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-17,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-17,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-17,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-17,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-17,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-17,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-17,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-17,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-17,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-17,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-17,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-17,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-17,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-17,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-17,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-17,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-17,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-17,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-17,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-17,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-18,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-18,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-18,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-18,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-18,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-18,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-18,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-18,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-18,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-18,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-18,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-18,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-18,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-18,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-18,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-18,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-18,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-18,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-18,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-18,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-19,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-19,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-19,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-19,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-19,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-19,HINDUNILVR.NS,3,1,1,1,-0.1205,-0.1205,True
2024-01-19,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-19,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-19,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-19,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-19,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-19,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-19,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-19,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-19,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-19,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-19,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-19,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-19,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-19,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-23,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-23,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-23,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-23,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-23,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-23,HINDUNILVR.NS,16,3,4,9,-0.3349,-0.3349,True
2024-01-23,ITC.NS,1,0,1,0,0.0,0.0,True
2024-01-23,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-23,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-23,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-23,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-23,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-23,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-23,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-23,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-23,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-23,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-23,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-23,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-23,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-24,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-24,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-24,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-24,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-24,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-24,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-24,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-24,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-24,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-24,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-24,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-24,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-24,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-24,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-24,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-24,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-24,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-24,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-24,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-24,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-25,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-25,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-25,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-25,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-25,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-25,HINDUNILVR.NS,1,0,1,0,0.0,0.0,True
2024-01-25,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-25,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-25,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-25,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-25,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-25,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-25,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-25,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-25,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-25,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-25,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-25,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-25,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-25,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-29,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-29,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-29,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-29,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-29,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-29,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-29,ITC.NS,0,0,0,0,0.0,0.0,False
2024-01-29,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-29,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-29,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-29,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-29,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-29,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-29,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-29,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-29,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-29,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-29,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-29,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-29,NTPC.NS,0,0,0,0,0.0,0.0,False
2024-01-30,RELIANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-30,TCS.NS,0,0,0,0,0.0,0.0,False
2024-01-30,HDFCBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-30,ICICIBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-30,INFY.NS,0,0,0,0,0.0,0.0,False
2024-01-30,HINDUNILVR.NS,0,0,0,0,0.0,0.0,False
2024-01-30,ITC.NS,6,4,1,1,0.4666,0.4666,True
2024-01-30,SBIN.NS,0,0,0,0,0.0,0.0,False
2024-01-30,BHARTIARTL.NS,0,0,0,0,0.0,0.0,False
2024-01-30,KOTAKBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-30,LT.NS,0,0,0,0,0.0,0.0,False
2024-01-30,AXISBANK.NS,0,0,0,0,0.0,0.0,False
2024-01-30,ASIANPAINT.NS,0,0,0,0,0.0,0.0,False
2024-01-30,MARUTI.NS,0,0,0,0,0.0,0.0,False
2024-01-30,TITAN.NS,0,0,0,0,0.0,0.0,False
2024-01-30,BAJFINANCE.NS,0,0,0,0,0.0,0.0,False
2024-01-30,SUNPHARMA.NS,0,0,0,0,0.0,0.0,False
2024-01-30,HCLTECH.NS,0,0,0,0,0.0,0.0,False
2024-01-30,TATASTEEL.NS,0,0,0,0,0.0,0.0,False
2024-01-30,NTPC.NS,0,0,0,0,0.0,0.0,False
