record_id,stage,page_title,url,source,DATE,reason
20250401071500-107,entity_matcher_rejected,"Sensex Nosedives 1,200 Points As Trump Tariffs Shake Indian Markets",https://www.ndtv.com/business-news/sensex-nosedives-1-200-points-as-donald-trump-tariffs-shake-indian-markets-8059298,ndtv.com,20250401071500,Entity matcher rejected (no positive signal or matched exclusion)
20250401074500-T5,entity_matcher_rejected,"Trump Tariffs के भय से हिला भारतीय शेयर बाजार, सेंसेक्स 1,200 से अधिक अंक तक लुढ़का Indian stock market Crash by fear of Trump tariffs",https://www.dainiktribuneonline.com/news/nation/markets-scared-before-trump-tariff-sensex-and-nifty-fell-in-early-trade/,dainiktribuneonline.com,20250401074500,Entity matcher rejected (no positive signal or matched exclusion)
20250401081500-793,entity_matcher_rejected,"Sensex tanks over 1,200 points on tariff fears",https://www.rediff.com/business/report/how-the-markets-fared-on-april1/20250401.htm,rediff.com,20250401081500,Entity matcher rejected (no positive signal or matched exclusion)
20250401083000-T1679,entity_matcher_rejected,"ट्रंप टैरिफ से सहमा शेयर बाजार, सेंसेक्स 1200 अंक गिरा",https://hindi.webdunia.com/stock-market/share-market-falls-by-1200-points-125040100028_1.html,webdunia.com,20250401083000,Entity matcher rejected (no positive signal or matched exclusion)
20250401090000-1046,entity_matcher_rejected,"Markets slump on Trump tariff worries; Sensex tanks over 1,200 points",http://www.dailypioneer.com/2025/business/markets-slump-on-trump-tariff-worries--sensex-tanks-over-1-200-points.html,dailypioneer.com,20250401090000,Entity matcher rejected (no positive signal or matched exclusion)
20250401094500-43,entity_matcher_rejected,"Big relief for taxpayers! Tax department waives interest on late TDS, TCS payment - Details here - Money News",https://www.financialexpress.com/money/big-relief-for-taxpayers-tax-department-waives-interest-on-late-tds-tcs-payment-details-here-3795240/,financialexpress.com,20250401094500,Entity matcher rejected (no positive signal or matched exclusion)
20250401094500-T1765,entity_matcher_rejected,टीसीएस बना श्नाइडर इलेक्ट्रिक मैराथन डी पेरिस का आधिकारिक एआई साझेदार,https://navabharat.com/?p=190472,navabharat.com,20250401094500,Entity matcher rejected (no positive signal or matched exclusion)
20250401103000-636,entity_matcher_rejected,This smallcap share jumps over 7 per cent even in weak stock market: Here's why,https://www.indiatvnews.com/business/markets/this-smallcap-share-jumps-over-7-per-cent-even-in-weak-stock-market-here-s-why-2025-04-01-983294,indiatvnews.com,20250401103000,Entity matcher rejected (no positive signal or matched exclusion)
20250401120000-995,entity_matcher_rejected,"'Move to rope in foreign suppliers in BSNL 5G network disastrous, disrupt domestic innovation', ET Telecom",https://telecom.economictimes.indiatimes.com/news/industry/move-to-rope-in-foreign-multinationals-in-bsnl-5g-network-disastrous-disrupt-innovation/119858071,indiatimes.com,20250401120000,Entity matcher rejected (no positive signal or matched exclusion)
20250401120000-531,entity_matcher_rejected,"Stock Market Highlights 1 April 2025: Indian equities under pressure as Sensex drops nearly 1,400 points amid global headwinds",https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-1-april-2025/article69393043.ece,thehindubusinessline.com,20250401120000,Entity matcher rejected (no positive signal or matched exclusion)
20250401120000-672,entity_matcher_rejected,Top gainers and losers today: Stocks that moved the most on April 1,https://www.moneycontrol.com/news/business/markets/top-gainers-and-losers-today-stocks-that-moved-the-most-on-april-1-12981656.html,moneycontrol.com,20250401120000,Entity matcher rejected (no positive signal or matched exclusion)
20250401121500-1334,entity_matcher_rejected,"The Great Vizag Dream: ₹8L Cr Investments, 5L Jobs & a Global Future",https://www.yovizag.com/the-great-vizag-dream-%E2%82%B98l-cr-investments-5l-jobs-a-global-future/,yovizag.com,20250401121500,Entity matcher rejected (no positive signal or matched exclusion)
20250401143000-T1377,entity_matcher_rejected,"Share Market Crash: शेयर बाजार में क्यों मचा हाहाकार? सेंसेक्स 1390 अंक टूटकर बंद, इन 5 कारणों से आई बड़ी गिरावट",https://hindi.moneycontrol.com/news/markets/why-stock-market-crash-today-3-big-reasons-sensex-falls-1000-points-nifty-below-23300-on-us-tariff-worries-1966806.html,moneycontrol.com,20250401143000,Entity matcher rejected (no positive signal or matched exclusion)
20250401191500-543,entity_matcher_rejected,Market kicks off new financial year in red,https://www.thestatesman.com/business/market-kicks-off-new-financial-year-in-red-1503414700.html,thestatesman.com,20250401191500,Entity matcher rejected (no positive signal or matched exclusion)
20250402024500-14,entity_matcher_rejected,AI-driven digital twins transform manufacturing landscape,https://itbrief.co.nz/story/ai-driven-digital-twins-transform-manufacturing-landscape,itbrief.co.nz,20250402024500,Entity matcher rejected (no positive signal or matched exclusion)
20250402030000-1119,entity_matcher_rejected,How Trump world poses trouble for India's tech firms,https://www.livemint.com/industry/infotech/indian-it-companies-tcs-infosys-hcltech-wipro-tech-mahindra-macroeconomic-uncertainty-ltimindtree-11743510985154.html,livemint.com,20250402030000,Entity matcher rejected (no positive signal or matched exclusion)
20250402033000-496,entity_matcher_rejected,Trump tantrums and client rethinks likely to slow IT recovery,https://economictimes.indiatimes.com/tech/information-tech/trump-tantrums-and-client-rethinks-likely-to-slow-it-recovery/articleshow/119878490.cms,indiatimes.com,20250402033000,Entity matcher rejected (no positive signal or matched exclusion)
20250402040000-T456,entity_matcher_rejected,北京现代首款纯电SUV谍照曝光，或将标配TCS刹车系统引关注-智能汽车-ITBear科技资讯,http://www.itbear.com.cn/html/2025-04/773795.html,itbear.com.cn,20250402040000,Entity matcher rejected (no positive signal or matched exclusion)
20250402040000-T588,entity_matcher_rejected,北京现代首款纯电SUV谍照曝光，标配TCS刹车系统引关注-智能汽车-ITBear科技资讯,http://www.itbear.com.cn/html/2025-04/773797.html,itbear.com.cn,20250402040000,Entity matcher rejected (no positive signal or matched exclusion)
20250402061500-431,entity_matcher_rejected,Indices: Stock market update: Nifty IT index advances 0.48% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-48-in-an-upbeat-market/articleshow/119895414.cms,indiatimes.com,20250402061500,Entity matcher rejected (no positive signal or matched exclusion)
20250402064500-275,entity_matcher_rejected,"JPMorgan downgrades HCL Tech, slashes target prices across Indian IT on muted FY26 growth outlook",https://economictimes.indiatimes.com/markets/stocks/news/jpmorgan-downgrades-hcl-tech-slashes-target-prices-across-indian-it-on-muted-fy26-growth-outlook/articleshow/119896294.cms,indiatimes.com,20250402064500,Entity matcher rejected (no positive signal or matched exclusion)
20250402083000-1224,entity_matcher_rejected,"Tech Mahindra, Infosys, Wipro, other IT stocks rise up to 2% ahead of US reciprocal tariffs",https://www.moneycontrol.com/news/business/markets/tech-mahindra-infosys-wipro-other-it-stocks-rise-up-to-2-ahead-of-us-reciprocal-tariffs-12982420.html,moneycontrol.com,20250402083000,Entity matcher rejected (no positive signal or matched exclusion)
20250402123000-893,entity_matcher_rejected,Indices: Stock market update: Nifty IT index advances 0.84%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-84/articleshow/119906516.cms,indiatimes.com,20250402123000,Entity matcher rejected (no positive signal or matched exclusion)
20250402174500-T582,entity_matcher_rejected,शेयर पुनर्खरीद में कर पर हो फिर विचार - consideration of tax in shares in recurrent,https://hindi.business-standard.com/opinion/consideration-of-tax-in-shares-in-recurrent-id-427319,business-standard.com,20250402174500,Entity matcher rejected (no positive signal or matched exclusion)
20250402184500-1180,entity_matcher_rejected,Budget cuts by US firms to hit IT revenues in FY26,https://www.financialexpress.com/business/industry-budget-cuts-by-us-firms-to-hit-it-revenues-in-fy26-3796812/,financialexpress.com,20250402184500,Entity matcher rejected (no positive signal or matched exclusion)
20250402221500-414,entity_matcher_rejected,Details of key agreements emerge from Luxon's India trip,https://www.rnz.co.nz/news/indonz/557037/details-of-key-agreements-emerge-from-luxon-s-india-trip,rnz.co.nz,20250402221500,Entity matcher rejected (no positive signal or matched exclusion)
20250403020000-872,entity_matcher_rejected,Winners in the 2025 Asia-Pacific Stevie® Awards Announced,https://www.manilatimes.net/2025/04/03/tmt-newswire/pr-newswire/winners-in-the-2025-asia-pacific-stevie-awards-announced/2085669,manilatimes.net,20250403020000,Entity matcher rejected (no positive signal or matched exclusion)
20250403030000-434,entity_matcher_rejected,Infosys says Cognizant used its healthcare business for market control,https://economictimes.indiatimes.com/tech/information-tech/infosys-says-cognizant-used-its-healthcare-business-for-market-control/articleshow/119914551.cms,indiatimes.com,20250403030000,Entity matcher rejected (no positive signal or matched exclusion)
20250403030000-639,entity_matcher_rejected,"TCS, IBM, Applied Materials, KLA in race to modernize India's state chip unit",https://www.livemint.com/industry/infotech/tcs-ibm-tower-semiconductors-applied-materials-kla-scl-mohali-chip-fabrication-unit-tsmc-tata-electronics-11743581233924.html,livemint.com,20250403030000,Entity matcher rejected (no positive signal or matched exclusion)
20250403031500-835,entity_matcher_rejected,Details Of Key Agreements Emerge From Luxon's India Trip,https://www.indianweekender.co.nz/news/details-of-key-agreements-emerge-from-luxons-india-trip,indianweekender.co.nz,20250403031500,Entity matcher rejected (no positive signal or matched exclusion)
20250403051500-41,entity_matcher_rejected,"Trump tariff impact: Tech stocks plummet, Nifty IT cracks 2.5%",https://www.financialexpress.com/market/trump-tariff-impact-tech-stocks-plummet-nifty-it-cracks-2-5-3797197/,financialexpress.com,20250403051500,Entity matcher rejected (no positive signal or matched exclusion)
20250403053000-T43,entity_matcher_rejected,stock market crashed after donald trump announcement these shares collapsed - Prabhasakshi latest news in hindi,https://www.prabhasakshi.com/business/stock-market-crashed-after-donald-trump-announcement-these-shares-collapsed,prabhasakshi.com,20250403053000,Entity matcher rejected (no positive signal or matched exclusion)
20250403053000-819,entity_matcher_rejected,"Markets decline in early trade, tracking weak Asian peers on Trump's tariffs announcement",https://www.thehindu.com/business/markets/markets-decline-in-early-trade-tracking-weak-asian-peers-on-trumps-tariffs-announcement/article69406921.ece,thehindu.com,20250403053000,Entity matcher rejected (no positive signal or matched exclusion)
20250403060000-739,entity_matcher_rejected,active stocks: Share market update: Most active stocks of the day in terms of total traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/119930260.cms,indiatimes.com,20250403060000,Entity matcher rejected (no positive signal or matched exclusion)
20250403060000-249,entity_matcher_rejected,Stock Market Sectors: Stock market update: Fertilisers stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/119930067.cms,indiatimes.com,20250403060000,Entity matcher rejected (no positive signal or matched exclusion)
20250403060000-898,entity_matcher_rejected,Stock Market Sectors: Stock market update: FMCG stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/119929663.cms,indiatimes.com,20250403060000,Entity matcher rejected (no positive signal or matched exclusion)
20250403060000-115,entity_matcher_rejected,Stock Market Sectors: Stock market update: Power stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/119930509.cms,indiatimes.com,20250403060000,Entity matcher rejected (no positive signal or matched exclusion)
20250403063000-1089,entity_matcher_rejected,Stock Market Sectors: Stock market update: Sugar stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-falls/articleshow/119931849.cms,indiatimes.com,20250403063000,Entity matcher rejected (no positive signal or matched exclusion)
20250403063000-154,entity_matcher_rejected,"Markets decline in early trade, tracking weak Asian peers on Trump's tariffs announcement",https://www.tribuneindia.com/news/business/markets-decline-in-early-trade-tracking-weak-asian-peers-on-trumps-tariffs-announcement/,tribuneindia.com,20250403063000,Entity matcher rejected (no positive signal or matched exclusion)
20250403063000-1133,entity_matcher_rejected,Stable largecaps or high-growth tier-2 bets? Investors' IT stock conundrum at play,https://economictimes.indiatimes.com/markets/stocks/news/stable-largecaps-or-high-growth-tier-2-bets-investors-it-stock-conundrum-at-play/articleshow/119931088.cms,indiatimes.com,20250403063000,Entity matcher rejected (no positive signal or matched exclusion)
20250403064500-T374,entity_matcher_rejected,"US Tariff की घोषणा से सहमा भारतीय शेयर मार्केट, सेंसेक्स व निफ्टी लुढ़के",https://www.dainiktribuneonline.com/news/topnews/indian-stock-market-shocked-by-us-tariff-announcement-sensex-and-nifty-fell/,dainiktribuneonline.com,20250403064500,Entity matcher rejected (no positive signal or matched exclusion)
20250403073000-511,entity_matcher_rejected,"Thoughtworks Appoints Kaushik Sarkar as Regional Managing Director for Europe, Middle East and India",https://www.finanznachrichten.de/nachrichten-2025-04/65014699-thoughtworks-appoints-kaushik-sarkar-as-regional-managing-director-for-europe-middle-east-and-india-004.htm,finanznachrichten.de,20250403073000,Entity matcher rejected (no positive signal or matched exclusion)
20250403080000-678,entity_matcher_rejected,"Biometrics Are Necessary To Eliminate Discrepancies, But Failure Of Machine To Recognize A Person Cannot Override Their Fundamental Rights: MP HC",https://www.livelaw.in/high-court/madhya-pradesh-high-court/persons-legal-and-fundamental-right-cant-be-curtailed-or-side-lined-only-on-account-of-failure-of-a-machine-to-recognize-him-madhya-pradesh-hc-288275,livelaw.in,20250403080000,Entity matcher rejected (no positive signal or matched exclusion)
20250403091500-170,entity_matcher_rejected,"IT stocks under pressure after US President Donald Trump's tariff, Persistent Systems falls over 10%",https://www.indiatvnews.com/business/markets/sensex-tcs-share-price-infosys-hcl-share-coforge-it-stocks-after-trump-tariff-bse-nse-2025-04-03-983701,indiatvnews.com,20250403091500,Entity matcher rejected (no positive signal or matched exclusion)
20250403104500-949,entity_matcher_rejected,"Stock market today: 72 stocks hit 52-week high, 52 stocks at 52-week lows amid tariff turmoil",https://www.livemint.com/market/stock-market-news/stock-market-today-72-stocks-hit-52-week-high-52-stocks-at-52-week-lows-amid-tariff-turmoil-11743674749015.html,livemint.com,20250403104500,Entity matcher rejected (no positive signal or matched exclusion)
20250403111500-760,entity_matcher_rejected,"Market Trumps tariff impact; Pharma surges, Nifty ends near 23,200",https://www.financialexpress.com/market/markets-shrug-off-trumps-tariffs-major-impact-nifty-near-23300-small-and-midcaps-outperform-3797637/,financialexpress.com,20250403111500,Entity matcher rejected (no positive signal or matched exclusion)
20250403111500-1338,entity_matcher_rejected,Stock Market Sectors: Stock market update: FMCG stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/119941398.cms,indiatimes.com,20250403111500,Entity matcher rejected (no positive signal or matched exclusion)
20250403111500-584,entity_matcher_rejected,Stock Market Sectors: Stock market update: Power stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/119941644.cms,indiatimes.com,20250403111500,Entity matcher rejected (no positive signal or matched exclusion)
20250403114500-1180,entity_matcher_rejected,Stock Market Sectors: Stock market update: Fertilisers stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/119942156.cms,indiatimes.com,20250403114500,Entity matcher rejected (no positive signal or matched exclusion)
20250403114500-848,entity_matcher_rejected,"Stock markets slide over IT losses, global sell-off after Trump's tariff hike",https://www.orissapost.com/stock-markets-slide-over-it-losses-global-sell-off-after-trumps-tariff-hike/,orissapost.com,20250403114500,Entity matcher rejected (no positive signal or matched exclusion)
20250403114500-410,entity_matcher_rejected,"Stock markets settle lower on selling in IT & Teck stocks, global sell-off as Trump hikes tariffs",https://www.thehindu.com/business/markets/stock-markets-settle-lower-on-selling-in-it-teck-stocks-global-sell-off-as-trump-hikes-tariffs/article69407881.ece,thehindu.com,20250403114500,Entity matcher rejected (no positive signal or matched exclusion)
20250403123000-544,entity_matcher_rejected,active stocks: Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/119944125.cms,indiatimes.com,20250403123000,Entity matcher rejected (no positive signal or matched exclusion)
20250403123000-846,entity_matcher_rejected,Stock Market Sectors: Stock market update: Sugar stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-falls/articleshow/119943258.cms,indiatimes.com,20250403123000,Entity matcher rejected (no positive signal or matched exclusion)
20250403130000-744,entity_matcher_rejected,Sensex ends 322 points lower on selling in IT & Teck stocks,https://www.rediff.com/business/report/sensex-ends-322-points-lower-on-selling-in-it--teck-stocks/20250403.htm,rediff.com,20250403130000,Entity matcher rejected (no positive signal or matched exclusion)
20250403133000-T2180,entity_matcher_rejected,"Midcap-Smallcap इंडेक्स में तेजी से निवेशकों को हुआ फायदा, संपत्ति में बढ़ोतरी - investors benefited from the rise in midcap smallcap stocks",https://www.punjabkesari.in/business/news/investors-benefited-from-the-rise-in-midcap-smallcap-stocks-2129933,punjabkesari.in,20250403133000,Entity matcher rejected (no positive signal or matched exclusion)
20250403143000-1115,entity_matcher_rejected,Governor presents Assam's highest civilian award,https://www.hindustantimes.com/india-news/governor-presents-assam-s-highest-civilian-award-101743689190287.html,hindustantimes.com,20250403143000,Entity matcher rejected (no positive signal or matched exclusion)
20250403153000-1722,entity_matcher_rejected,Winners in the 2025 Asia-Pacific Stevie® Awards Announced,https://portal.sina.com.hk/finance/finance-prnewswire/prnasia/2025/04/03/1154336/winners-in-the-2025-asia-pacific-stevie-awards-announced/,sina.com.hk,20250403153000,Entity matcher rejected (no positive signal or matched exclusion)
20250403160000-954,entity_matcher_rejected,"Tata redundancy scheme targeted older, non-Indian nationals in UK, tribunal hears",https://www.theguardian.com/business/2025/apr/03/tata-redundancies-uk-tribunal,theguardian.com,20250403160000,Entity matcher rejected (no positive signal or matched exclusion)
20250403181500-T770,entity_matcher_rejected,"ट्रंप की शुल्क घोषणा से सेंसेक्स 322 अंक टूटा, आईटी शेयरों में बिकवाली",https://www.loktej.com/article/139823/trumps-fee-announcement-has-broken-322-points-in-it-shares,loktej.com,20250403181500,Entity matcher rejected (no positive signal or matched exclusion)
20250404023000-T533,entity_matcher_rejected,"Sensex falls by 322 points print eco news | ट्रम्प आयात करांचा घाव, 'सेन्सेक्स'ला ३२२ अंशांची झड",https://www.loksatta.com/business/finance/sensex-falls-by-322-points-print-eco-news-amy-95-4996630/,loksatta.com,20250404023000,Entity matcher rejected (no positive signal or matched exclusion)
20250404054500-717,entity_matcher_rejected,"Coforge, Wipro and other IT stocks fall up to 2% amid Trump tariff jitters",https://economictimes.indiatimes.com/markets/stocks/news/coforge-wipro-and-other-it-stocks-fall-up-to-2-amid-trump-tariff-jitters/articleshow/119966330.cms,indiatimes.com,20250404054500,Entity matcher rejected (no positive signal or matched exclusion)
20250404090000-1326,entity_matcher_rejected,Trump tariffs to loom over IT sector's FY26 revival hopes,https://www.moneycontrol.com/technology/trump-s-tariffs-to-cloud-over-it-sector-s-fy26-revival-hopes-article-12985060.html,moneycontrol.com,20250404090000,Entity matcher rejected (no positive signal or matched exclusion)
20250404094500-181,entity_matcher_rejected,Rattled to the core: Indian IT on shaky wicket after Trump tariffs,https://www.moneycontrol.com/technology/rattled-to-the-core-indian-it-on-shaky-wicket-after-trump-tariffs-article-12985060.html,moneycontrol.com,20250404094500,Entity matcher rejected (no positive signal or matched exclusion)
20250404104500-333,entity_matcher_rejected,"Stock market today: 66 stocks hit 52-week high, 89 stocks at 52-week lows amid stock market meltdown",https://www.livemint.com/market/stock-market-news/stock-market-today-66-stocks-hit-52-week-high-89-stocks-at-52-week-lows-amid-stock-market-meltdown-11743760920059.html,livemint.com,20250404104500,Entity matcher rejected (no positive signal or matched exclusion)
20250404110000-1348,entity_matcher_rejected,"Husband withstands 45 FIRs, being beaten, suicide threat by wife and gets divorce in HC but only after Rs 63 lakh alimony",https://economictimes.indiatimes.com/wealth/save/husband-withstands-45-firs-being-beaten-suicide-threat-by-wife-and-gets-divorce-in-hc-but-only-after-rs-63-lakh-alimony/articleshow/119972926.cms,indiatimes.com,20250404110000,Entity matcher rejected (no positive signal or matched exclusion)
20250404111500-981,entity_matcher_rejected,A person's identity can't be determined solely by a machine: HC rules biometric failure can't deny legal rights,https://economictimes.indiatimes.com/news/india/a-persons-identity-cant-be-determined-solely-by-a-machine-hc-rules-biometric-failure-cant-deny-legal-rights/articleshow/119978161.cms,indiatimes.com,20250404111500,Entity matcher rejected (no positive signal or matched exclusion)
20250404113000-1450,entity_matcher_rejected,Ayushman Bharat Odisha Launch: JP Nadda to Roll Out AB-GJAY Integration,https://pragativadi.com/ayushman-bharat-odisha-launch-jp-nadda-to-roll-out-ab-gjay-integration/,pragativadi.com,20250404113000,Entity matcher rejected (no positive signal or matched exclusion)
20250404113000-123,entity_matcher_rejected,"Sensex, Nifty join global selloff as Trump tariffs trigger trade war fears",https://www.orissapost.com/sensex-nifty-join-global-selloff-as-trump-tariffs-trigger-trade-war-fears/,orissapost.com,20250404113000,Entity matcher rejected (no positive signal or matched exclusion)
20250404120000-253,entity_matcher_rejected,"Homegrown Tidal Wave, BSNL deploy private 5G network in Coal India, eyes public sector business, ET Telecom",https://telecom.economictimes.indiatimes.com/news/industry/homegrown-tidal-wave-bsnl-deploy-private-5g-network-in-coal-india-eyes-public-sector-business/119973108,indiatimes.com,20250404120000,Entity matcher rejected (no positive signal or matched exclusion)
20250404124500-189,entity_matcher_rejected,"Sensex, Nifty join global selloff on trade war fears",https://www.rediff.com/business/report/sensex-nifty-join-global-selloff-on-trade-war-fears/20250404.htm,rediff.com,20250404124500,Entity matcher rejected (no positive signal or matched exclusion)
20250404133000-1133,entity_matcher_rejected,"Market Closing Bell: Sensex crashes over 930 points, Nifty ends below 23,000 as Trump tariffs trigger trade war fears",https://www.indiatvnews.com/business/markets/market-closing-bell-sensex-crashes-over-930-points-nifty-ends-below-23-000-as-trump-tariffs-trigger-trade-war-fears-2025-04-04-983949,indiatvnews.com,20250404133000,Entity matcher rejected (no positive signal or matched exclusion)
20250404134500-874,entity_matcher_rejected,"Mumbai: NMIMS MPSTME Secures ABET Accreditation, Reports INR 1.22 Cr Global Placement, Launches MBA-Tech In Data Science",https://www.freepressjournal.in/education/mumbai-nmims-mpstme-secures-abet-accreditation-reports-inr-122-cr-global-placement-launches-mba-tech-in-data-science,freepressjournal.in,20250404134500,Entity matcher rejected (no positive signal or matched exclusion)
20250404143000-1237,entity_matcher_rejected,"Sensex, Nifty fall after global selloff | What caused the decline?",https://www.hindustantimes.com/india-news/sensex-nifty-fall-after-global-selloff-what-caused-the-decline-101743766808585.html,hindustantimes.com,20250404143000,Entity matcher rejected (no positive signal or matched exclusion)
20250404160000-650,entity_matcher_rejected,"Set up 100-bed hospitals in every Assembly constituency and offer need-based virtual services at PHCs, CHCs, Andhra Pradesh CM Naidu tells officials",https://www.thehindu.com/news/national/andhra-pradesh/set-up-100-bed-hospitals-in-every-assembly-constituency-and-offer-need-based-virtual-services-at-phcs-chcs-andhra-pradesh-cm-naidu-tells-officials/article69413151.ece,thehindu.com,20250404160000,Entity matcher rejected (no positive signal or matched exclusion)
20250404174500-524,entity_matcher_rejected,"Office space leasing in Chennai sees growth, records 2.6 million sq.ft in first quarter of 2025",https://www.thehindu.com/news/national/tamil-nadu/office-space-leasing-in-chennai-sees-growth-records-26-million-sqft-in-first-quarter-of-2025/article69413781.ece,thehindu.com,20250404174500,Entity matcher rejected (no positive signal or matched exclusion)
20250404181500-T1516,entity_matcher_rejected,"व्यापार युद्ध की आशंका से शेयर बाजार सहमा, सेंसेक्स 931 अंक लुढ़का",https://www.loktej.com/article/139847/stock-market-sahama-sensex-drops-931-points-due-to-fears,loktej.com,20250404181500,Entity matcher rejected (no positive signal or matched exclusion)
20250404190000-271,entity_matcher_rejected,"Love On The Spectrum Season 3: James B. Jones' Age, Job, Instagram & More",https://screenrant.com/love-on-the-spectrum-season-3-james-b-jones-age-job-instagram-facts/,screenrant.com,20250404190000,Entity matcher rejected (no positive signal or matched exclusion)
20250404201500-1375,entity_matcher_rejected,"Shalu Dudeja, 13 other inspiring women to set pace for TCS World 10k Bengaluru 2025",https://www.bignewsnetwork.com/news/278144352/shalu-dudeja-13-other-inspiring-women-to-set-pace-for-tcs-world-10k-bengaluru-2025,bignewsnetwork.com,20250404201500,Entity matcher rejected (no positive signal or matched exclusion)
20250404210000-279,entity_matcher_rejected,Sensex slumps over 900 points due to sell-off,http://www.dailypioneer.com/2025/business/sensex-slumps-over-900-points-due-to-sell-off.html,dailypioneer.com,20250404210000,Entity matcher rejected (no positive signal or matched exclusion)
