gkg_record_id,headline,source,url,reason
20240108054500-105,ICICI Pru Life Share Price: Shares of ICICI Pru Life  rise  as Nifty  drops,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-icici-pru-life-rise-as-nifty-drops/articleshow/106625389.cms,Filtered by BigQueryGKGExtractor
20240108063000-T274,"&#x906;&#x908;&#x938;&#x940;&#x906;&#x908;&#x938;&#x940;&#x906;&#x908; &#x92C;&#x948;&#x902;&#x915; &#x914;&#x930; &#x92C;&#x93E;&#x91F;&#x93E; &#x907;&#x902;&#x921;&#x93F;&#x92F;&#x93E; &#x916;&#x930;&#x940;&#x926;&#x947;&#x902;, &#x91F;&#x93E;&#x91F;&#x93E; &#x92E;&#x94B;&#x91F;&#x930;&#x94D;&#x938; &#x92C;&#x947;&#x91A;&#x947;&#x902; : &#x930;&#x93F;&#x932;&#x93E;&#x92F;&#x902;&#x938; &#x938;&#x93F;&#x915;&#x94D;&#x92F;&#x94B;&#x930;&#x93F;&#x91F;&#x940;&#x91C;",sharemanthan.in,https://www.sharemanthan.in/technical-tips/intraday-tips/73706-reliance-secrities-market-lens-intraday-calls-20240108,Filtered by BigQueryGKGExtractor
20240108071500-1107,"HDFC Bank, Tata Steel, RIL, ICICI, JSW Steel to drive Q3 Nifty results, says Motilal. Full table",businesstoday.in,https://www.businesstoday.in/markets/stocks/story/hdfc-bank-tata-steel-ril-icici-jsw-steel-to-drive-q3-nifty-results-says-motilal-full-table-412218-2024-01-08,Filtered by BigQueryGKGExtractor
20240109013000-506,ICICI to Hire 30 Investment Bankers on Expectations for Record India Fundraising,bloomberg.com,https://www.bloomberg.com/news/articles/2024-01-08/icici-to-hire-30-investment-bankers-on-expectations-for-record-india-fundraising,Filtered by BigQueryGKGExtractor
20240109014500-786,ICICI Is Hiring 30 Investment Bankers on Expectations for Record Fundraising in India,bnnbloomberg.ca,https://www.bnnbloomberg.ca/icici-is-hiring-30-investment-bankers-on-expectations-for-record-fundraising-in-india-1.2019416,Filtered by BigQueryGKGExtractor
20240109063000-305,ICICI Lombard Share Price: ICICI Lombard shares  up  1.07% as Sensex  rises,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-up-1-07-as-sensex-rises/articleshow/106656778.cms,Filtered by BigQueryGKGExtractor
20240109084500-724,ICICI Pru Life Share Price: ICICI Pru Life shares  rise  0.47% as Nifty  gains,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-shares-rise-0-47-as-nifty-gains/articleshow/106661838.cms,Filtered by BigQueryGKGExtractor
20240109140000-T768,"New credit card rules: SBI, HDFC, ICICI &#x914;&#x930; Axis Bank &#x915;&#x947; &#x917;&#x94D;&#x930;&#x93E;&#x939;&#x915; &#x927;&#x94D;&#x92F;&#x93E;&#x928; &#x926;&#x947;&#x902;, &#x915;&#x94D;&#x930;&#x947;&#x921;&#x93F;&#x91F; &#x915;&#x93E;&#x930;&#x94D;&#x921; &#x915;&#x94B; &#x932;&#x947;&#x915;&#x930; &#x92C;&#x926;&#x932; &#x917;&#x90F; &#x939;&#x948;&#x902; &#x905;&#x92C; &#x928;&#x93F;&#x92F;&#x92E; - New credit card rules For SBI HDFC ICICI And Axis Bank Customers Check Details",jagran.com,https://www.jagran.com/business/biz-new-credit-card-rules-for-sbi-hdfc-icici-and-axis-bank-customers-check-details-23624951.html,Filtered by BigQueryGKGExtractor
20240110051500-818,Hiring trend | ICICI ramping up recruitments over expectations of boom in fundraising by companies,telegraphindia.com,https://www.telegraphindia.com/business/icici-ramping-up-recruitments-over-expectations-of-boom-in-fundraising-by-companies/cid/1992737,Filtered by BigQueryGKGExtractor
20240110051500-858,Hiring trend | ICICI ramping up recruitments over expectations of boom in fundraising by companies,telegraphindia.com,https://www.telegraphindia.com/feeds/business/icici-ramping-up-recruitments-over-expectations-of-boom-in-fundraising-by-companies/cid/1992737,Filtered by BigQueryGKGExtractor
20240110053000-736,ICICI Pru Life Share Price: ICICI Pru Life shares  up  1.38% as Nifty  drops,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-shares-up-1-38-as-nifty-drops/articleshow/106685536.cms,Filtered by BigQueryGKGExtractor
20240110054500-799,Top medium to long duration funds offer over 7% in 2023; ICICI Pru Bond Fund offers 7.66%,indiatimes.com,https://economictimes.indiatimes.com/mf/analysis/top-medium-to-long-duration-funds-offer-over-7-in-2023-icici-pru-bond-fund-offers-7-66/articleshow/106686278.cms,Filtered by BigQueryGKGExtractor
20240110073000-77,ICICI Lombard Share Price: ICICI Lombard shares  decline  0.7% as Sensex  slides,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-decline-0-7-as-sensex-slides/articleshow/106690001.cms,Filtered by BigQueryGKGExtractor
20240110074500-T1377,"New Credit Card Rules : SBI, HDFC, ICICI &#xA24;&#xA47; Axis Bank &#xA26;&#xA47; &#xA17;&#xA3E;&#xA39;&#xA15; &#xA27;&#xA3F;&#xA06;&#xA28; &#xA26;&#xA47;&#xA23;, &#xA15;&#xA4D;&#xA30;&#xA48;&#xA21;&#xA3F;&#xA1F; &#xA15;&#xA3E;&#xA30;&#xA21; &#xA28;&#xA42;&#xA70; &#xA32;&#xA48; &#xA15;&#xA47; &#xA2C;&#xA26;&#xA32; &#xA17;&#xA0F; &#xA39;&#xA28; &#xA28;&#xA3F;&#xA2F;&#xA2E;",punjabijagran.com,https://www.punjabijagran.com/business/general-new-credit-card-rules-attention-customers-of-sbi-hdfc-icici-and-axis-bank-rules-have-changed-regarding-credit-cards-9322173.html,Filtered by BigQueryGKGExtractor
20240110150000-T1108,"Credit Card Rules: SBI-HDFC-ICICI &#x928;&#x947; &#x92C;&#x926;&#x932;&#x947; &#x915;&#x94D;&#x930;&#x947;&#x921;&#x200D;&#x93F;&#x91F; &#x915;&#x93E;&#x930;&#x94D;&#x921; &#x915;&#x947; &#x928;&#x200D;&#x93F;&#x92F;&#x92E;, &#x91C;&#x93E;&#x928;&#x200D;&#x93F;&#x90F; &#x928;&#x90F; &#x928;&#x93F;&#x92F;&#x92E;",haribhoomi.com,https://www.haribhoomi.com/business/news/credit-card-rules-sbi-hdfc-icici-changed-credit-card-rules-know-new-rules-3986,Filtered by BigQueryGKGExtractor
20240110161500-20,Rewari District Commission Holds Gas Agency And ICICI Lombard House Liable For Indane Cylinder Blast,livelaw.in,https://www.livelaw.in/consumer-cases/rewari-district-commission-holds-gas-agency-and-icici-lombard-house-liable-for-indane-cylinder-blast-246369,Filtered by BigQueryGKGExtractor
20240111070000-282,ICICI Pru Life Share Price: ICICI Pru Life shares  gain  0.8% as Sensex  rises,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-shares-gain-0-8-as-sensex-rises/articleshow/106720231.cms,Filtered by BigQueryGKGExtractor
20240111073000-709,ICICI Lombard Share Price: ICICI Lombard shares  up  0.39% as Nifty  gains,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-up-0-39-as-nifty-gains/articleshow/106721948.cms,Filtered by BigQueryGKGExtractor
20240112084500-386,ICICI Pru Life Share Price: ICICI Pru Life shares  decline  1.19% as Sensex  climbs,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-shares-decline-1-19-as-sensex-climbs/articleshow/106757254.cms,Filtered by BigQueryGKGExtractor
20240112180000-1787,"ICICI Pru Sensex ETF completes 21 years, delivers 17% CAGR",thehindubusinessline.com,https://www.thehindubusinessline.com/markets/icici-pru-sensex-etf-completes-21-years-delivers-17-cagr/article67735007.ece,Filtered by BigQueryGKGExtractor
20240113220000-T246,"&#xC10;&#xC38;&#xC40;&#xC10;&#xC38;&#xC40;&#xC10; &#xC2A;&#xC4D;&#xC30;&#xC41; &#xC32;&#xC3E;&#xC30;&#xC4D;&#xC1C;&#xC4D;&#x200C;, &#xC2E;&#xC3F;&#xC21;&#xC4D;&#x200C;&#xC15;&#xC4D;&#xC2F;&#xC3E;&#xC2A;&#xC4D;&#x200C; &#xC2B;&#xC02;&#xC21;&#xC4D;&#x200C; &#xC2D;&#xC33;&#xC3E;  | ICICI Pru Large, Midcap Fund Bhala",andhrajyothy.com,https://www.andhrajyothy.com/2024/business/icici-pru-large-midcap-fund-bhala-1196193.html,Filtered by BigQueryGKGExtractor
20240115071500-465,ICICI Lombard Share Price: ICICI Lombard shares  down  0.47% as Sensex  rises,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-down-0-47-as-sensex-rises/articleshow/106856483.cms,Filtered by BigQueryGKGExtractor
20240115090000-937,ICICI Pru Life Share Price: ICICI Pru Life shares  down  0.85% as Nifty  gains,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-shares-down-0-85-as-nifty-gains/articleshow/106860167.cms,Filtered by BigQueryGKGExtractor
20240115110000-145,"Mutual funds: How Rs 10,000 a month in SIP turned to Rs 2 crore",businesstoday.in,https://www.businesstoday.in/personal-finance/investment/story/mutual-funds-how-rs-10000-a-month-in-sip-tuned-to-rs-2-crore-413312-2024-01-15,Filtered by BigQueryGKGExtractor
20240115140000-1477,"ICICI Lombard Q3 Preview: Premium income to rise 15%, combined ratio to be elevated",moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/icici-lombard-q3-preview-premium-income-to-rise-15-combined-ratio-to-be-elevated-12052561.html,Filtered by BigQueryGKGExtractor
20240116040000-632,"Q3 results today: HDFC Bank, ICICI Lombard, L&T Technology among 31 companies to announce Q3FY24 earnings today",livemint.com,https://www.livemint.com/companies/company-results/q3-results-today-hdfc-bank-icici-lombard-l-t-technology-among-31-companies-to-announce-q3fy24-earnings-today-11705368670107.html,Filtered by BigQueryGKGExtractor
20240116070000-454,"ICICI Pru Life Q3 Preview: APE to grow 2%, margins to contract on product mix change",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/icici-pru-life-q3-preview-ape-to-grow-2-margins-to-contract-on-product-mix-change-12059251.html,Filtered by BigQueryGKGExtractor
20240116074500-1074,ICICI Pru Life Share Price: Share price of ICICI Pru Life  falls  as Sensex  drops  15.77 points,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-icici-pru-life-falls-as-sensex-drops-15-77-points/articleshow/106890450.cms,Filtered by BigQueryGKGExtractor
20240116081500-71,ICICI Lombard Share Price: ICICI Lombard shares  up  0.39% as Nifty  drops,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-up-0-39-as-nifty-drops/articleshow/106891819.cms,Filtered by BigQueryGKGExtractor
20240116084500-1124,Harmonisation of NBFC & HFC regulations: Relevant for PNB HF; Sundaram HF & ICICI HF at the margin,indiainfoline.com,https://www.indiainfoline.com/article/news-top-story/harmonisation-of-nbfc-hfc-regulations-relevant-for-pnb-hf-sundaram-hf-icici-hf-at-the-margin-1705382884334_1.html,Filtered by BigQueryGKGExtractor
20240116151500-297,ICICI Lombard posts 22% rise in Q3 profit as premiums climb,marketscreener.com,https://www.marketscreener.com/quote/stock/ICICI-LOMBARD-GENERAL-INS-105516312/news/ICICI-Lombard-posts-22-rise-in-Q3-profit-as-premiums-climb-45749027/,Filtered by BigQueryGKGExtractor
20240116153000-T611,ICICI Lombard affiche une hausse de 22 % de son b&#xE9;n&#xE9;fice au troisi&#xE8;me trimestre gr&#xE2;ce &#xE0; l'augmentation des primes,zonebourse.com,https://www.zonebourse.com/cours/action/ICICI-LOMBARD-GENERAL-INS-105516312/actualite/ICICI-Lombard-affiche-une-hausse-de-22-de-son-benefice-au-troisieme-trimestre-grace-a-l-augme-45749027/,Filtered by BigQueryGKGExtractor
20240116171500-2088,ICICI Lombard General Insurance Q3 result: Net profit rises 22.4% to Rs 431 crore,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/icici-lombard-general-insurance-q3-result-net-profit-rises-22-4-to-rs-431-crore-12059211.html,Filtered by BigQueryGKGExtractor
20240116210000-T60,ICICI Lombard General Insurance Q3 result: &#x915;&#x902;&#x92A;&#x928;&#x940; &#x915;&#x93E; &#x928;&#x947;&#x91F; &#x92A;&#x94D;&#x930;&#x949;&#x92B;&#x93F;&#x91F; 22.4 &#x92A;&#x930;&#x94D;&#x938;&#x947;&#x902;&#x91F; &#x92C;&#x922;&#x93C;&#x915;&#x930; 431 &#x915;&#x930;&#x94B;&#x921;&#x93C; &#x930;&#x941;&#x92A;&#x92F;&#x947; &#x930;&#x939;&#x93E;,moneycontrol.com,https://hindi.moneycontrol.com/news/company/company-results/icici-lombard-q3-result-net-profit-rises-22-4-percent-to-rs-431-crore-1722581.html,Filtered by BigQueryGKGExtractor
20240117010000-45,"Stocks in news: Stocks in news: Asian Paints, LTIMindtree, HDFC Bank, L&T Tech, ICICI Lombard",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-asian-paints-ltimindtree-hdfc-bank-lt-tech-icici-lombard/articleshow/106905435.cms,Filtered by BigQueryGKGExtractor
20240117011500-807,ICICI Lombard Q3 results: ICICI Lombard Oct-Dec net profit surges 22%,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/icici-lombard-oct-dec-net-profit-surges-22/articleshow/106910593.cms,Filtered by BigQueryGKGExtractor
20240117031500-1285,ICICI Lombard posts 22% rise in Q3 profit as premiums climb,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/icici-lombard-posts-22-rise-in-q3-profit-as-premiums-climb/articleshow/106911847.cms,Filtered by BigQueryGKGExtractor
20240117034500-1053,ICICI Lombard Profit Jumps 22% to Rs 431 Crore in Q3,indiainfoline.com,https://www.indiainfoline.com/article/news-top-story/icici-lombard-profit-jumps-to-rs-crore-in-q--1705460761947_1.html,Filtered by BigQueryGKGExtractor
20240117041500-774,"ICICI Lombard General Insurance Company Ltd Share Price Today, ICICIGI Share Price NSE, BSE",businesstoday.in,https://www.businesstoday.in/stocks/icici-lombard-general-insurance-company-ltd-icicigi-share-price-365156,Filtered by BigQueryGKGExtractor
20240117050000-957,"ICICI Lombard stocks: Buy ICICI Lombard General Insurance Company, target price Rs 1650:  Motilal Oswal",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-lombard-general-insurance-company-target-price-rs-1650-motilal-oswalbr/articleshow/106914890.cms,Filtered by BigQueryGKGExtractor
20240117050000-677,"hdfc bank shares: Hot Stocks: Brokerages view on HDFC Bank, L&T Tech, ICICI Lombard and GAIL India",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerages-view-on-hdfc-bank-lt-tech-icici-lombard-and-gail-india/articleshow/106915257.cms,Filtered by BigQueryGKGExtractor
20240117050000-962,ICICI Lombard Share Price: ICICI Lombard shares  gain  2.97% as Sensex  falls,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-gain-2-97-as-sensex-falls/articleshow/106915376.cms,Filtered by BigQueryGKGExtractor
20240117054500-877,"ICICI Lombard nears 52-week high on Q3 beat, brokerages 'cautiously optimistic'",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/icici-lombard-nears-52-week-high-on-q3-beat-brokerages-cautiously-optimistic-12065871.html,Filtered by BigQueryGKGExtractor
20240117060000-T1442,ICICI Lombard General Insurance Company gab Ergebnis zum abgelaufenen Quartal bekannt,finanzen.net,https://www.finanzen.net/nachricht/aktien/icici-lombard-general-insurance-company-gab-ergebnis-zum-abgelaufenen-quartal-bekannt-13182516,Filtered by BigQueryGKGExtractor
20240117070000-939,ICICI Lombard General Insurance Company Share Price Today -&#xA0;ICICI Lombard General Insurance Company Stock Price Live NSE/BSE,livemint.com,https://www.livemint.com/market/market-stats/stocks-icici-lombard-general-insurance-company-share-price-nse-bse-s0003174,Filtered by BigQueryGKGExtractor
20240117084500-294,Q3FY24 Review: ICICI Lombard General: Steady quarter; on track to achieve FY25 target,indiainfoline.com,https://www.indiainfoline.com/article/news-top-story/q-fy-review-icici-lombard-general-steady-quarter-on-track-to-achieve-fy-target-1705479167707_1.html,Filtered by BigQueryGKGExtractor
20240117094500-710,growth momentum: Will ICICI Lombard be able to gain market share going forward? Gopal Balachandran  answers,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/will-icici-lombard-be-able-to-gain-market-share-going-forward-gopal-balachandran-answers/articleshow/106923811.cms,Filtered by BigQueryGKGExtractor
20240117104500-244,"ICICI Lombard shares gain over 7%, log biggest intraday jump in 8 months",livemint.com,https://www.livemint.com/market/stock-market-news/icici-lombard-share-price-today-gains-over-7-logs-biggest-intraday-jump-in-8-months-on-q3fy24-earnings-11705480030907.html,Filtered by BigQueryGKGExtractor
20240117181500-1715,ICICI Venture tweaks exit plan from portfolio; to still beat benchmark return,vccircle.com,https://www.vccircle.com/iciciventure-tweaks-exit-plan-from-portfolio-to-still-beat-benchmark-return,Filtered by BigQueryGKGExtractor
20240117233000-435,ICICI Lombard General Insurance Company Q3 FY24 Results Live: Profit Rises by 22.39% YoY,livemint.com,https://www.livemint.com/companies/company-results/icici-lombard-general-insurance-company-q3-fy24-results-live-profit-rises-by-22-39-yoy-11705524382619.html,Filtered by BigQueryGKGExtractor
20240118013000-1585,ICICI Pru Life Q3 results: ICICI Pru Life posts 3% rise in Q3 net profit,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/icici-pru-life-posts-3-rise-in-q3-net-profit/articleshow/106940916.cms,Filtered by BigQueryGKGExtractor
20240118031500-76,"Short Call | Buy on dips or sell on rise? Cochin Shipyard, Asian Paints, ICICI Lombard in focus",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/short-call-buy-on-dips-or-sell-on-rise-cochin-shipyard-asian-paints-icici-lombard-in-focus-12073021.html,Filtered by BigQueryGKGExtractor
20240118053000-477,ICICI Lombard among 7 stocks showing RSI Trending Up on January 17,indiatimes.com,https://economictimes.indiatimes.com/markets/web-stories/icici-lombard-among-7-stocks-showing-rsi-trending-up-on-january-17/slideshow/106945963.cms,Filtered by BigQueryGKGExtractor
20240118061500-799,ICICI Lombard Share Price: Share price of ICICI Lombard  falls  as Sensex  drops  226.12 points,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-icici-lombard-falls-as-sensex-drops-226-12-points/articleshow/106947464.cms,Filtered by BigQueryGKGExtractor
20240118061500-759,"ICICI Pru Life sees biggest crash in one year, stock down 10% after Q3 misses estimates",moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/icici-pru-life-sees-biggest-crash-in-one-year-stock-down-10-after-q3-misses-estimates-12073521.html,Filtered by BigQueryGKGExtractor
20240118070000-218,icici pru life shares: ICICI Pru Life shares tank 10% post muted Q3 earnings show,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/icici-pru-life-shares-tank-10-post-muted-q3-earnings-show/articleshow/106949012.cms,Filtered by BigQueryGKGExtractor
20240118081500-586,ICICI Lombard 9M FY24: Healthy earnings and upbeat guidance,moneycontrol.com,https://www.moneycontrol.com/news/business/icici-lombard-9m-fy24-healthy-earnings-and-upbeat-guidance-12075141.html,Filtered by BigQueryGKGExtractor
20240118091500-1027,ICICI Pru Life Share Price: Share price of ICICI Pru Life  falls  as Sensex  drops  390.02 points,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-icici-pru-life-falls-as-sensex-drops-390-02-points/articleshow/106953347.cms,Filtered by BigQueryGKGExtractor
