gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,ist_dt,canonical_url
20240425180000-1598,20240425180000,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/kotak-bank-md-says-in-discussions-with-rbi-working-to-address-concerns/article68107110.ece,"Kotak Bank MD says in discussions with RBI, working to address concerns",ACCEPTED,True,2024-04-26,2024-04-25 23:30:00+05:30,https://www.thehindubusinessline.com/money-and-banking/kotak-bank-md-says-in-discussions-with-rbi-working-to-address-concerns/article68107110.ece
20240425181500-396,20240425181500,dnaindia.com,https://www.dnaindia.com/analysis/report-dna-tv-show-will-rbi-action-on-kotak-mahindra-bank-impact-customers-sourabh-raaj-jain-3086903,DNA TV Show: Will RBI action on Kotak Mahindra Bank impact customers?,ACCEPTED,True,2024-04-26,2024-04-25 23:45:00+05:30,https://www.dnaindia.com/analysis/report-dna-tv-show-will-rbi-action-on-kotak-mahindra-bank-impact-customers-sourabh-raaj-jain-3086903
20240425181500-2323,20240425181500,latestly.com,https://www.latestly.com/agency-news/latest-news-kotak-mahindra-bank-actively-working-to-address-rbis-concerns-ceo-5920256.html,Latest News | Kotak Mahindra Bank Actively Working to Address RBI's Concerns: CEO,ACCEPTED,True,2024-04-26,2024-04-25 23:45:00+05:30,https://www.latestly.com/agency-news/latest-news-kotak-mahindra-bank-actively-working-to-address-rbis-concerns-ceo-5920256.html
20240425184500-227,20240425184500,menafn.com,https://menafn.com/1108139690/Axis-Bank-Overtakes-Kotak-Mahindra-Bank-Becomes-4Th-Largest-Lender-In-India,"Axis Bank Overtakes Kotak Mahindra Bank, Becomes 4Th Largest Lender In India",ACCEPTED,True,2024-04-26,2024-04-26 00:15:00+05:30,https://menafn.com/1108139690/Axis-Bank-Overtakes-Kotak-Mahindra-Bank-Becomes-4Th-Largest-Lender-In-India
20240425190000-T838,20240425190000,livehindustan.com,https://www.livehindustan.com/business/kotak-mahindra-bank-crisis-ashneer-grover-says-banks-se-tech-nahi-ho-raha-check-detail-201714066450211.html,Kotak Mahindra Bank crisis ashneer grover says banks se tech nahi ho raha check detail बैंक से टेक नहीं हो रहा... कोटक महिंद्रा बैंक के संकट पर अशनीर ग्रोवर की चुटकी,ACCEPTED,True,2024-04-26,2024-04-26 00:30:00+05:30,https://www.livehindustan.com/business/kotak-mahindra-bank-crisis-ashneer-grover-says-banks-se-tech-nahi-ho-raha-check-detail-201714066450211.html
20240425204500-96,20240425204500,business-standard.com,https://www.business-standard.com/companies/news/kotak-mahindra-bank-actively-working-to-address-rbi-s-concerns-ceo-124042501421_1.html,Kotak Mahindra Bank actively working to address RBI's concerns: CEO,ACCEPTED,True,2024-04-26,2024-04-26 02:15:00+05:30,https://www.business-standard.com/companies/news/kotak-mahindra-bank-actively-working-to-address-rbi-s-concerns-ceo-124042501421_1.html
20240425224500-1024,20240425224500,indiatimes.com,https://www.indiatimes.com/worth/news/reserve-bank-of-india-rbi-barred-kotak-mahindra-bank-from-onboarding-new-customers-online-and-issuing-new-credit-cards-heres-why-633036.html,"Kotak Mahindra Bank Faces RBI Restrictions, Here's Why",ACCEPTED,True,2024-04-26,2024-04-26 04:15:00+05:30,https://www.indiatimes.com/worth/news/reserve-bank-of-india-rbi-barred-kotak-mahindra-bank-from-onboarding-new-customers-online-and-issuing-new-credit-cards-heres-why-633036.html
20240426003000-167,20240426003000,indianexpress.com,https://indianexpress.com/article/business/banking-and-finance/kotak-mahindra-shares-plummet-10-85-after-rbi-action-9291074/,Kotak Mahindra shares plummet 10.85% after RBI action,ACCEPTED,True,2024-04-26,2024-04-26 06:00:00+05:30,https://indianexpress.com/article/business/banking-and-finance/kotak-mahindra-shares-plummet-10-85-after-rbi-action-9291074
20240426010000-1460,20240426010000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/kotak-mahindra-bank-to-moderate-growth-following-rbi-restrictions-analysts/articleshow/109600176.cms,"RBI action Kotak bank: Kotak Bank deposit growth may be hit, shares fall 11%",ACCEPTED,True,2024-04-26,2024-04-26 06:30:00+05:30,https://economictimes.indiatimes.com/markets/stocks/news/kotak-mahindra-bank-to-moderate-growth-following-rbi-restrictions-analysts/articleshow/109600176.cms
20240426010000-381,20240426010000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/upside-capped-for-kotak-bank-stock-in-near-term-but-downsides-limited-too/articleshow/109607616.cms,"Kotak Bank stock: Upside capped for Kotak Bank stock in near term, but downside's limited, too",ACCEPTED,True,2024-04-26,2024-04-26 06:30:00+05:30,https://economictimes.indiatimes.com/markets/stocks/news/upside-capped-for-kotak-bank-stock-in-near-term-but-downsides-limited-too/articleshow/109607616.cms
20240426011500-280,20240426011500,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/axis-pips-kotak-bank-as-3rd-most-valued-private-bank/articleshow/109607352.cms,Axis pips Kotak Bank as 3rd most valued private bank,ACCEPTED,True,2024-04-26,2024-04-26 06:45:00+05:30,https://timesofindia.indiatimes.com/business/india-business/axis-pips-kotak-bank-as-3rd-most-valued-private-bank/articleshow/109607352.cms
20240426021500-974,20240426021500,ndtv.com,https://www.ndtv.com/business-news/kotak-mahindras-shares-fall-after-ban-on-cards-and-new-online-clients-5525347,Kotak Mahindra's Shares Fall After Ban On Cards And New Online Clients,ACCEPTED,True,2024-04-26,2024-04-26 07:45:00+05:30,https://www.ndtv.com/business-news/kotak-mahindras-shares-fall-after-ban-on-cards-and-new-online-clients-5525347
20240426030000-T1631,20240426030000,moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/kotak-mahindra-bank-rbi-action-affect-saving-account-credit-card-customer-is-your-account-safe-in-kotak-bank-1897251.html,Kotak Mahindra Bank में क्या आपका अकाउंट है सेफ? कस्टमर का क्रेडिट कार्ड नहीं होगा रिन्यू! RBI ने लगाई रोक,ACCEPTED,True,2024-04-26,2024-04-26 08:30:00+05:30,https://hindi.moneycontrol.com/news/your-money/kotak-mahindra-bank-rbi-action-affect-saving-account-credit-card-customer-is-your-account-safe-in-kotak-bank-1897251.html
