stage,page_title,url,source,DATE,reason
entity_matcher_rejected,Stock Market Sectors: Stock market update: Power stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/111459582.cms,indiatimes.com,20240703111500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex hits historic 80,000-mark, Nifty ends at record high as banking shares advance",https://www.orissapost.com/sensex-hits-historic-80000-mark-nifty-ends-at-record-high-as-banking-shares-advance/,orissapost.com,20240703111500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,Stock Market Sectors: Stock market update: Mining stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/111459830.cms,indiatimes.com,20240703113000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Stock market | Sensex hits historic 80,000-mark, Nifty ends at record high as banking shares advance",https://www.telegraphindia.com/feeds/business/sensex-hits-historic-80000-mark-nifty-ends-at-record-high-as-banking-shares-advance/cid/2031283,telegraphindia.com,20240703114500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex hits historic 80,000-mark, Nifty ends at record high as banking shares advance",https://www.thehindu.com/business/markets/sensex-hits-historic-80000-mark-nifty-ends-at-record-high-as-banking-shares-advance/article68362893.ece,thehindu.com,20240703114500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex Hits Historic 80,000-Mark, Nifty Ends At Record High Too",https://www.ndtv.com/india-news/sensex-hits-historic-80-000-mark-nifty-ends-at-record-high-too-6025148,ndtv.com,20240703120000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,Stock Market Sectors: Stock market update: Fertilisers stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/111461542.cms,indiatimes.com,20240703121500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex hits historic 80,000-mark, Nifty ends at record high as banking shares advance",https://www.tribuneindia.com/news/business/sensex-hits-historic-80-000-mark-nifty-ends-at-record-high-as-banking-shares-advance-636389,tribuneindia.com,20240703121500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Share bazaar: शेयर बाजार ने छुआ Alltime high, सेंसेक्स फिर 80 हजार पार",https://hindi.webdunia.com/share-market-news/latest-price-of-mumbai-stock-exchange-for-3-july-2024-124070300073_1.html,webdunia.com,20240703121500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,Nifty and Sensex cross record all-time highs for first time,https://www.thestatesman.com/business/nifty-and-sensex-cross-record-all-time-highs-for-first-time-1503316410.html,thestatesman.com,20240703124500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,Mcap of BSE-listed Firms Hit All-time High of Rs 445.43 Lakh Crore Amid Record Rally in Stocks,https://www.news18.com/business/mcap-of-bse-listed-firms-hit-all-time-high-of-rs-445-43-lakh-crore-amid-record-rally-in-stocks-8953389.html,news18.com,20240703124500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex, Nifty end at record high as banking shares advance",https://www.theweek.in/news/biz-tech/2024/07/03/sensex-nifty-end-at-record-high-as-banking-shares-advance.html,theweek.in,20240703130000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Exclusive-India asks utilities to order $33 billion in equipment this year to boost coal power output, sources say",https://finance.yahoo.com/news/exclusive-india-asks-utilities-order-090659863.html,yahoo.com,20240703130000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,Mcap of BSE-listed firms hit all-time high of Rs 445.43 lakh crore amid record rally in stocks,https://indianexpress.com/article/business/bse-firms-mcap-record-rally-stocks-9430800/,indianexpress.com,20240703130000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,Mcap of BSE-listed firms hit record high of Rs 445.43 trn amid record rally,https://www.business-standard.com/markets/news/mcap-of-bse-listed-firms-hit-record-high-of-rs-445-43-trn-amid-record-rally-124070300832_1.html,business-standard.com,20240703133000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,Mcap of BSE-Listed Firms Hit All-Time High Of Rs 445.43 Lakh Cr Amid Record Rally In Stocks,https://zeenews.india.com/markets/mcap-of-bse-listed-firms-hit-all-time-high-of-rs-445-43-lakh-cr-amid-record-rally-in-stocks-2763092.html,india.com,20240703143000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex Hits Historic 80,000-Mark, Nifty Ends At Record High As Banking Shares Advance",https://zeenews.india.com/markets/sensex-hits-historic-80000-mark-nifty-ends-at-record-high-as-banking-shares-advance-2763065.html,india.com,20240703143000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,India asks utilities to order US$33 billion in equipment to boost coal power output,https://www.businesstimes.com.sg/companies-markets/energy-commodities/india-asks-utilities-order-us33-billion-equipment-boost-coal-power-output,businesstimes.com.sg,20240703143000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"India asks utilities to order US$33-billion in equipment this year to boost coal power output, sources say",https://www.theglobeandmail.com/business/article-india-asks-utilities-to-order-us33-billion-in-equipment-this-year-to/,theglobeandmail.com,20240703210000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex breaches 80,000 mark for first time",https://www.dailypioneer.com/2024/page1/sensex-breaches-80-000-mark-for-first-time.html,dailypioneer.com,20240703231500,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Stock Market Prediction today these stocks including MMTC, Power Finance showing bullishness will you bet: सेंसेक्स @80K, आज MMTC, Power Finance समेत इन शेयरों से कमाई, क्‍या लगाएंगे दांव?",https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-prediction-today-these-stocks-including-mmtc-power-finance-showing-bullishness-will-you-bet/articleshow/111467313.cms,indiatimes.com,20240704013000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,"Sensex hits historic 80,000-mark, Nifty ends at record high as banking shares advance",https://www.dailyexcelsior.com/sensex-hits-historic-80000-mark-nifty-ends-at-record-high-as-banking-shares-advance/,dailyexcelsior.com,20240704020000,Entity matcher rejected (no positive signal or matched exclusion)
entity_matcher_rejected,India asks utilities to order $33 billion in equipment to boost coal power output,https://www.cnbc.com/2024/07/04/india-asks-utilities-to-order-33-billion-in-equipment-to-boost-coal-power-output.html,cnbc.com,20240704024500,Entity matcher rejected (no positive signal or matched exclusion)
