GKGRECORDID,DATE,page_title,url,source,rejection_reason
20240110073000-100,20240110073000,"Markets decline in early trade on fresh foreign fund outflows, weak global trends",https://www.tribuneindia.com/news/business/markets-decline-in-early-trade-on-fresh-foreign-fund-outflows-weak-global-trends-580013,tribuneindia.com,MATCHER_REJECTED
20240110080000-911,20240110080000,"Markets Decline In Early Trade On Fresh Foreign Fund Outflows, Weak Global Trends",https://zeenews.india.com/markets/markets-decline-in-early-trade-on-fresh-foreign-fund-outflows-weak-global-trends-2708122.html,india.com,MATCHER_REJECTED
20240110084500-308,20240110084500,Tata Group To Soon Start Work On Chip Fabrication Plant In Gujarat,https://menafn.com/1107703171/Tata-Group-To-Soon-Start-Work-On-Chip-Fabrication-Plant-In-Gujarat,menafn.com,MATCHER_REJECTED
20240110090000-262,20240110090000,"Stock market | Sensex declines over 81 points to 71,304 in early trade; Nifty dips 27 points to 21,517",https://www.telegraphindia.com/business/sensex-declines-over-81-points-to-71304-in-early-trade-nifty-dips-27-points-to-21517/cid/1992772,telegraphindia.com,MATCHER_REJECTED
20240110090000-111,20240110090000,"Markets decline in early trade on fresh foreign fund outflows, weak global trends",https://www.thehindubusinessline.com/markets/markets-decline-in-early-trade-on-fresh-foreign-fund-outflows-weak-global-trends/article67725859.ece,thehindubusinessline.com,MATCHER_REJECTED
20240110094500-952,20240110094500,Tata Group to soon start work on chip fabrication plant in Gujarat,https://indiaeducationdiary.in/tata-group-to-soon-start-work-on-chip-fabrication-plant-in-gujarat/,indiaeducationdiary.in,MATCHER_REJECTED
20240110101500-551,20240110101500,Tata Group to soon start work on chip fabrication plant in Gujarat,https://www.prokerala.com/news/articles/a1495519.html,prokerala.com,MATCHER_REJECTED
20240110104500-869,20240110104500,Tata Group to soon start work on chip fabrication plant in Gujarat,https://www.siasat.com/tata-group-to-soon-start-work-on-chip-fabrication-plant-in-gujarat-2953243/,siasat.com,MATCHER_REJECTED
20240110111500-T833,20240110111500,"&#x930;&#x93E;&#x92E; &#x92E;&#x902;&#x926;&#x93F;&#x930; &#x915;&#x947; &#x928;&#x93F;&#x930;&#x94D;&#x92E;&#x93E;&#x923; &#x938;&#x947; &#x907;&#x938; &#x915;&#x902;&#x92A;&#x928;&#x940; &#x915;&#x94B; &#x92E;&#x93F;&#x932;&#x93E; &#x906;&#x930;&#x94D;&#x936;&#x940;&#x935;&#x93E;&#x926;, &#x911;&#x930;&#x94D;&#x921;&#x930; &#x92E;&#x93F;&#x932;&#x928;&#x947; &#x915;&#x947; &#x92C;&#x93E;&#x926; 215% &#x92D;&#x93E;&#x917;&#x93E; &#x936;&#x947;&#x92F;&#x930;",https://hindi.moneycontrol.com/news/markets/larsen-and-toubro-got-blessings-from-the-construction-of-ram-temple-shares-rose-215-percent-after-getting-the-order-1709671.html,moneycontrol.com,MATCHER_REJECTED
20240110123000-1963,20240110123000,"5G Infrastructure Market 2024 Industry Analysis, Size, Share,",https://www.openpr.com/news/3348092/5g-infrastructure-market-2024-industry-analysis-size-share,openpr.com,MATCHER_REJECTED
20240110161500-989,20240110161500,"Mumbai: India's Longest Sea Bridge, Atal Setu, to be Inaugurated Soon",https://www.sentinelassam.com/national-news/mumbai-indias-longest-sea-bridge-atal-setu-to-be-inaugurated-soon-685936,sentinelassam.com,MATCHER_REJECTED
20240110164500-1182,20240110164500,"Over 1,000 government students take part in STEM Challenge",https://www.thehindu.com/news/cities/chennai/over-1000-government-students-take-part-in-stem-challenge/article67727684.ece,thehindu.com,MATCHER_REJECTED
20240110173000-2159,20240110173000,Tata Group to soon start work on chip fabrication plant in Gujarat,https://www.newkerala.com/news/2024/1875.htm,newkerala.com,MATCHER_REJECTED
20240111030000-1556,20240111030000,"Circuit Protection Market Size, Share, Revenue, Trends And Drivers For 2024-2033",https://brazilbusiness.einnews.com/pr_news/679994717/circuit-protection-market-size-share-revenue-trends-and-drivers-for-2024-2033,einnews.com,MATCHER_REJECTED
20240111054500-354,20240111054500,Stock Market Sectors: Stock market update: Mining stocks  mixed  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/articleshow/106718022.cms,indiatimes.com,MATCHER_REJECTED
20240111091500-829,20240111091500,Will Nifty See Major Correction In 2024?,https://www.rediff.com/business/report/will-nifty-see-major-correction-in-2024/20240111.htm,rediff.com,MATCHER_REJECTED
20240111091500-422,20240111091500,Mumbai Trans Harbour Link opening: 10 key points you need to know | Mumbai News,https://timesofindia.indiatimes.com/city/mumbai/mumbai-trans-harbour-link-opening-10-key-highlights-you-need-to-know/articleshow/106723640.cms,indiatimes.com,MATCHER_REJECTED
20240111104500-322,20240111104500,"coursera: Coursera translates over 4,000 English courses into Hindi using AI",https://economictimes.indiatimes.com/industry/services/education/coursera-translates-over-4000-english-courses-into-hindi-using-ai/articleshow/106729082.cms,indiatimes.com,MATCHER_REJECTED
20240111113000-762,20240111113000,"Markets end high after volatile day; Nifty closes near 21,600 top gainers on January 09 include Hero MotoCorp and Bajaj Auto whereas Media and IT stocks among key losers",https://www.financialexpress.com/market/markets-end-high-after-volatile-day-nifty-closes-near-21600-top-gainers-on-january-09-include-hero-motocorp-and-bajaj-auto-whereas-media-and-it-stocks-among-key-losers-3361919/,financialexpress.com,MATCHER_REJECTED
20240111113000-771,20240111113000,Ayodhya's Ram Mandir: How The Temple Emerged As An Earthquake Resistant Wonder?,https://www.oneindia.com/india/ayodhyas-ram-mandir-how-the-temple-emerged-as-an-earthquake-resistant-wonder-3724337.html,oneindia.com,MATCHER_REJECTED
20240111114500-680,20240111114500,"Markets settle marginally higher; TCS, Infosys quarterly results eyed",https://indianexpress.com/article/business/market/markets-marginally-higher-tcs-infosys-quarterly-results-9105236/,indianexpress.com,MATCHER_REJECTED
20240111114500-1249,20240111114500,"Markets settle marginally higher; TCS, Infosys quarterly results eyed",https://www.thehindu.com/business/markets/markets-settle-marginally-higher-tcs-infosys-quarterly-results-eyed/article67730103.ece,thehindu.com,MATCHER_REJECTED
20240111121500-288,20240111121500,"Markets Settle Marginally Higher; TCS, Infosys Quarterly Results Eyed",https://zeenews.india.com/markets/markets-settle-marginally-higher-tcs-infosys-quarterly-results-eyed-2708648.html,india.com,MATCHER_REJECTED
20240111123000-1099,20240111123000,Nifty Sensex Dip Ahead Of IT Earnings And US Inflation Data - BW Businessworld,https://www.businessworld.in/article/Nifty-Sensex-Dip-Ahead-Of-IT-Earnings-And-US-Inflation-Data/11-01-2024-505647/,businessworld.in,MATCHER_REJECTED
20240111133000-2110,20240111133000,Equity benchmarks end with marginal gains as investors watch IT bellwethers' Q3 show,https://www.devdiscourse.com/article/headlines/2772944-equity-benchmarks-end-with-marginal-gains-as-investors-watch-it-bellwethers-q3-show,devdiscourse.com,MATCHER_REJECTED
20240111141500-1587,20240111141500,"Sensex, Nifty Extend Gains For Third Day",https://www.rttnews.com/story.aspx?Id=3416161,rttnews.com,MATCHER_REJECTED
20240111141500-1955,20240111141500,Sensex pares intra-day gains; settles 63 points higher,https://www.rediff.com/business/report/sensex-pares-intra-day-gains-settles-63-points-higher/20240111.htm,rediff.com,MATCHER_REJECTED
20240111151500-648,20240111151500,Equity benchmarks end with marginal gains as investors watch IT bellwethers' Q3 show : The Tribune India,https://www.tribuneindia.com/news/business/equity-benchmarks-end-with-marginal-gains-as-investors-watch-it-bellwethers-q3-show-580367,tribuneindia.com,MATCHER_REJECTED
20240111151500-69,20240111151500,Blackstone-backed Nexus Select Trust circles R City Mall in Mumbai,https://www.thehindubusinessline.com/news/real-estate/blackstone-backed-nexus-select-trust-circles-r-city-mall-in-mumbai/article67715705.ece,thehindubusinessline.com,MATCHER_REJECTED
20240111153000-1224,20240111153000,"Stock market | Markets settle marginally higher; Tata Consultancy Services, Infosys quarterly results eyed",https://www.telegraphindia.com/feeds/business/markets-settle-marginally-higher-tata-consultancy-services-infosys-quarterly-results-eyed/cid/1993086,telegraphindia.com,MATCHER_REJECTED
20240111163000-1819,20240111163000,"Stock market | Markets settle marginally higher; Tata Consultancy Services, Infosys quarterly results eyed",https://www.telegraphindia.com/business/markets-settle-marginally-higher-tata-consultancy-services-infosys-quarterly-results-eyed/cid/1993086,telegraphindia.com,MATCHER_REJECTED
20240111163000-757,20240111163000,"Sensex, Nifty Extend Gains For Third Day",https://www.rttnews.com/3416161/sensex-nifty-extend-gains-for-third-day.aspx,rttnews.com,MATCHER_REJECTED
20240111184500-2651,20240111184500,"Reliance Industries: RIL Unit, Greenko JV among 8 chosen for electrolyser incentive scheme",https://economictimes.indiatimes.com/industry/renewables/ril-unit-greenko-jv-among-8-chosen-for-electrolyser-sops-plan/articleshow/106739402.cms,indiatimes.com,MATCHER_REJECTED
20240111201500-1201,20240111201500,Sensex pares intra-day gains; settles 63 points higher,https://thenorthlines.com/sensex-pares-intra-day-gains-settles-63-points-higher/,thenorthlines.com,MATCHER_REJECTED
20240112010000-388,20240112010000,India's Finance Hub Gets $2 Billion Bridge in Modi Infra-Splurge,https://www.bnnbloomberg.ca/india-s-finance-hub-gets-2-billion-bridge-in-modi-infra-splurge-1.2021053,bnnbloomberg.ca,MATCHER_REJECTED
20240112030000-1407,20240112030000,Morning Scan: All the big stories to get you started for the day,https://www.moneycontrol.com/news/business/morning-scan-all-the-big-stories-to-get-you-started-for-the-day-640-12038261.html,moneycontrol.com,MATCHER_REJECTED
20240112043000-1127,20240112043000,What is Stocks? Know Definition & Meaning of Stocks- Top 20 Stocks,https://eyesonnews.com/what-is-stocks-know-definition-meaning-of-stocks-top-20-stocks/,eyesonnews.com,MATCHER_REJECTED
20240112073000-42,20240112073000,Sanjiv Bhasin | Sanjiv Bhasin stocks: 3 stocks to play aviation theme; add these 2 IT largecaps: Sanjiv Bhasin,https://economictimes.indiatimes.com/markets/expert-view/3-stocks-to-play-aviation-theme-add-these-2-it-largecaps-sanjiv-bhasin/articleshow/106753834.cms,indiatimes.com,MATCHER_REJECTED
20240112110000-1219,20240112110000,Stock Market Sectors: Stock market update: Mining stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/106765039.cms,indiatimes.com,MATCHER_REJECTED
20240112111500-761,20240112111500,Sharp IT stocks rally lifts markets to new lifetime high; Sensex soars nearly 850 pts,https://www.orissapost.com/sharp-it-stocks-rally-lifts-markets-to-new-lifetime-high-sensex-soars-nearly-850-pts/,orissapost.com,MATCHER_REJECTED
20240112114500-645,20240112114500,"Sensex Jumps 847 Points To Settle At Record 72,568.45; Nifty Closes At 21,894",https://zeenews.india.com/markets/sensex-jumps-847-points-to-settle-at-record-72568-45-nifty-closes-at-21894-2709013.html,india.com,MATCHER_REJECTED
20240112114500-580,20240112114500,Sharp IT stocks rally lifts markets to new lifetime high Sensex soars nearly 850 pts,https://www.theweek.in/wire-updates/business/2024/01/12/del35-biz-stocks-close.html,theweek.in,MATCHER_REJECTED
20240112114500-686,20240112114500,Chennai Metro Phase 2 Reaches Major Milestone: First U-Girder Launched For Line-3 Viaduct,https://www.oneindia.com/chennai/chennai-metro-phase-2-reaches-major-milestone-first-u-girder-launched-for-line-3-viaduct-3725043.html,oneindia.com,MATCHER_REJECTED
20240112114500-270,20240112114500,"Sensex, Nifty surge to lifetime highs; powered by rally in IT stocks",https://www.thehindu.com/business/markets/sensex-nifty-surge-to-lifetime-highs-powered-by-rally-in-it-stocks/article67733920.ece,thehindu.com,MATCHER_REJECTED
20240112121500-1,20240112121500,Stock Market Sectors: Stock market update: Power stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/106768586.cms,indiatimes.com,MATCHER_REJECTED
20240112123000-734,20240112123000,Sharp IT stocks rally lifts markets to new lifetime high; Sensex soars nearly 850 points,https://www.theweek.in/news/biz-tech/2024/01/12/sharp-it-stocks-rally-lifts-markets-to-new-lifetime-high-sensex-soars-nearly-850-points.html,theweek.in,MATCHER_REJECTED
20240112133000-571,20240112133000,"Nifty, Sensex ends the week at record levels - Weekly Closing Report",https://www.moneylife.in/article/nifty-sensex-ends-the-week-at-record-levels-weekly-closing-report/73123.html,moneylife.in,MATCHER_REJECTED
20240112141500-141,20240112141500,IT stocks lift markets to new lifetime highs; Sensex soars 847 points,https://www.rediff.com/business/report/it-stocks-lift-markets-to-new-lifetime-highs-sensex-soars-847-points/20240112.htm,rediff.com,MATCHER_REJECTED
20240112144500-1155,20240112144500,Adani group: Adani Enterprises receives Letter of Award from Solar Energy Corporation of India,https://economictimes.indiatimes.com/industry/renewables/adani-enterprises-recieves-letter-of-award-from-solar-energy-corporation-of-india/articleshow/106774252.cms,indiatimes.com,MATCHER_REJECTED
20240112153000-1035,20240112153000,Q3 Preview: EPC firms poised for growth on robust order inflow; road infra faces challenges,https://www.moneycontrol.com/news/business/earnings/q3-preview-epc-firms-poised-for-growth-on-robust-order-inflow-road-infra-faces-challenges-12043851.html,moneycontrol.com,MATCHER_REJECTED
20240112181500-1990,20240112181500,"Ayodhya Ram Mandir FAQs: From Cost Of Ram Temple To Guest List, All You Need To Know",https://www.indiatimes.com/events/ayodhya-ram-mandir-faqs-from-cost-of-ram-temple-to-guest-list-all-you-need-to-know-625204.html,indiatimes.com,MATCHER_REJECTED
20240113040000-74,20240113040000,Sharp IT stocks rally lifts markets to new lifetime high; Sensex soars nearly 850 pts,https://www.dailyexcelsior.com/sharp-it-stocks-rally-lifts-markets-to-new-lifetime-high-sensex-soars-nearly-850-pts/,dailyexcelsior.com,MATCHER_REJECTED
20240113064500-200,20240113064500,"India's Indigenous Light Tank 'Zorawar' Roars to Life, Completes 100km of Internal Testing &#x2013; Indian Defence Research Wing",https://idrw.org/indias-indigenous-light-tank-zorawar-roars-to-life-completes-100km-of-internal-testing/,idrw.org,MATCHER_REJECTED
20240113064500-911,20240113064500,Short covering rally in Nifty Bank depends on HDFC Bank results: Kunal Shah,https://economictimes.indiatimes.com/markets/expert-view/short-covering-rally-in-nifty-bank-depends-on-hdfc-bank-results-kunal-shah/articleshow/106804650.cms,indiatimes.com,MATCHER_REJECTED
20240113104500-125,20240113104500,Top 4 companies that will benefit from govt's electrolyser incentive schemee,https://www.livemint.com/market/stock-market-news/top-4-companies-that-will-benefit-from-govt-s-electrolyser-incentive-scheme-11705139015479.html,livemint.com,MATCHER_REJECTED
20240113113000-122,20240113113000,India's finance hub gets $2 billion bridge in Modi infra-splurge,https://www.thehindubusinessline.com/news/national/indias-finance-hub-gets-2-billion-bridge-in-modi-infra-splurge/article67733283.ece,thehindubusinessline.com,MATCHER_REJECTED
20240113181500-272,20240113181500,How India Inc is boosting productivity by using intelligent technologies,https://economictimes.indiatimes.com/news/company/corporate-trends/shop-floors-turning-new-frontier-for-digitisation/articleshow/106819925.cms,indiatimes.com,MATCHER_REJECTED
20240114191500-537,20240114191500,Realty sector gets a 'prefab' boost,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/realty-sector-gets-a-prefab-boost/articleshow/106842981.cms,indiatimes.com,MATCHER_REJECTED
20240115070000-916,20240115070000,India News | Indian Army Conducts Firepower Demonstration 'Exercise Topchi' at Devlali in Nashik,https://www.latestly.com/agency-news/india-news-indian-army-conducts-firepower-demonstration-exercise-topchi-at-devlali-in-nashik-5694477.html,latestly.com,MATCHER_REJECTED
20240115083000-803,20240115083000,Indian Army conducts firepower demonstration 'Exercise Topchi' at Devlali in Nashik,https://aninews.in/news/national/general-news/indian-army-conducts-firepower-demonstration-exercise-topchi-at-devlali-in-nashik20240115112223/,aninews.in,MATCHER_REJECTED
20240115084500-301,20240115084500,Concord Control Systems: Your ticket to India's railway boom,https://www.livemint.com/market/stock-market-news/concord-control-systems-your-ticket-to-indias-railway-boom-11705297479777.html,livemint.com,MATCHER_REJECTED
20240115091500-902,20240115091500,From Ayodhya to Australia: Why is India's new Ram temple making waves abroad?,https://www.sbs.com.au/language/hindi/en/article/from-ayodhya-to-australia-why-is-indias-new-ram-temple-making-waves-abroad/osafjs1ta,sbs.com.au,MATCHER_REJECTED
20240115101500-1123,20240115101500,"Nifty set to rise to 22,300, Bank Nifty must cross 48,400 for further upsurge: Analysts",https://www.moneycontrol.com/news/business/markets/nifty-set-to-rise-to-22300-bank-nifty-must-cross-48400-for-further-upsurge-analysts-12054191.html,moneycontrol.com,MATCHER_REJECTED
20240115111500-547,20240115111500,"Stock market | Sensex jumps 759 points to close at record high, Nifty scales 22,000 mount on sharp gain in IT shares",https://www.telegraphindia.com/business/sensex-jumps-759-points-to-close-at-record-high-nifty-scales-22000-mount-on-sharp-gain-in-it-shares/cid/1993941,telegraphindia.com,MATCHER_REJECTED
20240115111500-1448,20240115111500,"Stock market | Sensex jumps 759 points to close at record high, Nifty scales 22,000 mount on sharp gain in IT shares",https://www.telegraphindia.com/feeds/business/sensex-jumps-759-points-to-close-at-record-high-nifty-scales-22000-mount-on-sharp-gain-in-it-shares/cid/1993941,telegraphindia.com,MATCHER_REJECTED
20240115111500-1009,20240115111500,"Sensex jumps 759 pts to close at record high, Nifty scales 22K mount on sharp gain in IT shares",https://www.orissapost.com/sensex-jumps-759-pts-to-close-at-record-high-nifty-scales-22k-mount-on-sharp-gain-in-it-shares/,orissapost.com,MATCHER_REJECTED
20240115111500-729,20240115111500,Milestone Achieved: Bengaluru Suburban Rail Project Utilizes Innovative Construction Techniques,https://www.oneindia.com/bengaluru/milestone-achieved-bengaluru-suburban-rail-project-utilizes-innovative-construction-techniques-3727085.html,oneindia.com,MATCHER_REJECTED
20240115113000-589,20240115113000,"Sensex Jumps 759 Points To Close At Record High, Nifty Scales 22K Mount On Sharp Gain In It Shares",https://zeenews.india.com/markets/sensex-jumps-759-points-to-close-at-record-high-nifty-scales-22k-mount-on-sharp-gain-in-it-shares-2709930.html,india.com,MATCHER_REJECTED
20240115113000-811,20240115113000,"Stock market today: Nifty 50, Sensex close at fresh peaks",https://www.livemint.com/market/stock-market-news/stock-market-today-nifty-50-sensex-close-at-fresh-peaks-investors-richer-by-about-3-lakh-crore-in-a-day-11705312337819.html,livemint.com,MATCHER_REJECTED
20240115121500-446,20240115121500,"Sensex ends above 73K for first time, Nifty at  record high; IT shares lead gains",https://www.businesstoday.in/markets/stocks/story/sensex-ends-above-73k-for-first-time-nifty-at-record-high-it-shares-lead-gains-413333-2024-01-15,businesstoday.in,MATCHER_REJECTED
20240115124500-36,20240115124500,"Sensex jumps 759 points to close at record high, Nifty scales 22K mount on sharp gain in IT shares",https://www.tribuneindia.com/news/business/sensex-jumps-759-points-to-close-at-record-high-nifty-scales-22k-mount-on-sharp-gain-in-it-shares-581459,tribuneindia.com,MATCHER_REJECTED
20240115130000-188,20240115130000,Markets' Record-Breaking Rally Makes Investors Richer by Rs 9.68 Lakh Crore in Five Days | India Business News,https://timesofindia.indiatimes.com/business/india-business/markets-recordbreaking-rally-makes-investors-richer-by-rs-968-lakh-crore-in-five-days/articleshow/106868560.cms,indiatimes.com,MATCHER_REJECTED
20240115131500-1518,20240115131500,Sensex jumps 759 points to close at record high; Nifty scales 22K,https://www.thehindu.com/business/markets/sensex-jumps-759-points-to-close-at-record-high-nifty-scales-22k/article67742983.ece,thehindu.com,MATCHER_REJECTED
20240115133000-238,20240115133000,Markets record-breaking rally make investors richer by Rs 9.68 lakh cr in five days,https://www.theweek.in/wire-updates/business/2024/01/15/del60-biz-stocks-wealth.html,theweek.in,MATCHER_REJECTED
20240115133000-608,20240115133000,"Markets close at record high, Sensex touches 73,327 points, Nifty at 22,097",https://www.firstpost.com/business/markets-close-at-record-high-sensex-touches-73327-points-nifty-at-22097-13616882.html,firstpost.com,MATCHER_REJECTED
20240115143000-861,20240115143000,"Sensex jumps 759 pts to close at record high, Nifty scales 22K mount on sharp gain in IT shares",https://indianexpress.com/article/business/market/sensex-record-high-nifty-sharp-gain-9110580/,indianexpress.com,MATCHER_REJECTED
20240115144500-654,20240115144500,Sensex jumps 759 points to close at record high; Nifty scales 22K mount on sharp gain in IT shares,https://yourstory.com/2024/01/sensex-nifty-stock-market-shares-it-reliance-wipro-tcs-hcltech,yourstory.com,MATCHER_REJECTED
20240115150000-1189,20240115150000,"Sensex jumps 759 pts to close at record high, Nifty scales 22K mount on sharp gain in IT shares",https://www.thehindubusinessline.com/markets/sensex-jumps-759-pts-to-close-at-record-high-nifty-scales-22k-mount-on-sharp-gain-in-it-shares/article67742919.ece,thehindubusinessline.com,MATCHER_REJECTED
20240115151500-704,20240115151500,Sensex jumps 759 points to close at record high; Nifty scales 22K mount on sharp gain in IT shares,https://yourstory.com:443/2024/01/sensex-nifty-stock-market-shares-it-reliance-wipro-tcs-hcltech,yourstory.com,MATCHER_REJECTED
20240115153000-267,20240115153000,"Q3 Earnings: PL overweight on banks, underweight on metals; lists Astral, Safari among high conviction picks",https://www.livemint.com/market/stock-market-news/q3-earnings-prabhudas-lilladher-overweight-on-banks-underweight-on-metals-astral-safari-high-conviction-picks-11705317595694.html,livemint.com,MATCHER_REJECTED
20240115173000-597,20240115173000,Sensex jumps 759 points to close at record high; Nifty scales 22K mount on sharp gain in IT shares,https://social.yourstory.com:443/2024/01/sensex-nifty-stock-market-shares-it-reliance-wipro-tcs-hcltech,yourstory.com,MATCHER_REJECTED
20240115173000-1877,20240115173000,Sensex jumps 759 points to close at record high; Nifty scales 22K mount on sharp gain in IT shares,https://her.yourstory.com:443/2024/01/sensex-nifty-stock-market-shares-it-reliance-wipro-tcs-hcltech,yourstory.com,MATCHER_REJECTED
20240115183000-1663,20240115183000,Investors richer by Rs 9.68 lakh cr in five days,https://www.rediff.com/business/report/investors-richer-by-rs-968-lakh-cr-in-five-days/20240115.htm,rediff.com,MATCHER_REJECTED
20240115211500-173,20240115211500,"Stock Market Jan 15: Sensex, Nifty hit record highs as IT stocks extend gains",http://theindianawaaz.com/stock-market-jan-15-sensex-nifty-hit-record-highs-as-it-stocks-extend-gains/,theindianawaaz.com,MATCHER_REJECTED
20240116013000-668,20240116013000,"Sensex jumps 759 pts to close at record high, Nifty scales 22K mount on sharp gain in IT shares",https://www.dailyexcelsior.com/sensex-jumps-759-pts-to-close-at-record-high-nifty-scales-22k-mount-on-sharp-gain-in-it-shares/,dailyexcelsior.com,MATCHER_REJECTED
20240116030000-228,20240116030000,India's Nifty 50 set to open little changed,https://www.marketscreener.com/quote/index/NIFTY-50-9743680/news/India-s-Nifty-50-set-to-open-little-changed-45743562/,marketscreener.com,MATCHER_REJECTED
20240116034500-803,20240116034500,"Sensex, Nifty set to open little changed - The Hindu BusinessLine",https://www.thehindubusinessline.com/markets/sensex-nifty-set-to-open-little-changed/article67743469.ece,thehindubusinessline.com,MATCHER_REJECTED
20240116054500-589,20240116054500,Stock Market Sectors: Stock market update: Fertilisers stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/106886985.cms,indiatimes.com,MATCHER_REJECTED
20240116071500-1452,20240116071500,Indian Army Offered Fifth-Generation Anti-Tank Missile &#x2013; Indian Defence Research Wing,https://idrw.org/indian-army-offered-fifth-generation-anti-tank-missile/,idrw.org,MATCHER_REJECTED
20240116090000-434,20240116090000,Hyper-Converged Infrastructure (HCI) Systems Market,https://www.openpr.com/news/3352719/hyper-converged-infrastructure-hci-systems-market,openpr.com,MATCHER_REJECTED
20240116103000-586,20240116103000,"Ram Mandir Ayodhya: Construction, History, Facts, Opening Date, Location, and More",https://www.news18.com/explainers/ram-mandir-ayodhya-construction-history-facts-faqs-8742294.html,news18.com,MATCHER_REJECTED
20240116110000-257,20240116110000,Stock Market Sectors: Stock market update: Mining stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/106897689.cms,indiatimes.com,MATCHER_REJECTED
20240116111500-682,20240116111500,"Stock markets end 5-day winning run on profit-taking in IT stocks, weak global cues",https://indianexpress.com/article/business/market/stock-markets-end-5-day-winning-run-on-profit-taking-in-it-stocks-weak-global-cues-9111618/,indianexpress.com,MATCHER_REJECTED
20240116111500-445,20240116111500,India's first bullet train to soon get state-of-art&#xA0;electrification throughout the 508km network; will clock 320 kmph speed after completion - Railways News,https://www.financialexpress.com/business/railways-indias-first-bullet-train-to-soon-get-state-of-artnbspelectrification-throughout-the-508km-network-will-clock-320-kmph-speed-after-completion-3366000/,financialexpress.com,MATCHER_REJECTED
20240116113000-1259,20240116113000,"Stock Markets End 5-day Winning Run On Profit-taking In IT Stocks, Weak Global Cues",https://zeenews.india.com/markets/stock-markets-end-5-day-winning-run-on-profit-taking-in-it-stocks-weak-global-cues-2710267.html,india.com,MATCHER_REJECTED
20240116113000-1295,20240116113000,Stock Market Sectors: Stock market update: Sugar stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/106897854.cms,indiatimes.com,MATCHER_REJECTED
20240116114500-280,20240116114500,"Stock markets end five-day winning run on profit-taking in IT stocks, weak global cues",https://www.thehindu.com/business/markets/stock-markets-end-five-day-winning-run-on-profit-taking-in-it-stocks-weak-global-cues/article67744355.ece,thehindu.com,MATCHER_REJECTED
20240116121500-1378,20240116121500,Stock Market Sectors: Stock market update: FMCG stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/106899889.cms,indiatimes.com,MATCHER_REJECTED
20240116123000-202,20240116123000,Stock Market Sectors: Stock market update: Fertilisers stocks  mixed  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-mixed-as-market-falls/articleshow/106900262.cms,indiatimes.com,MATCHER_REJECTED
20240116123000-1235,20240116123000,Stock Market Sectors: Stock market update: Power stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/106900446.cms,indiatimes.com,MATCHER_REJECTED
20240116123000-1479,20240116123000,Stock markets end 5-day winning run on profit-taking in IT stocks weak global cues,https://www.theweek.in/wire-updates/business/2024/01/16/del46-biz-ld-stocks.html,theweek.in,MATCHER_REJECTED
20240116133000-1366,20240116133000,Sensex down 199 points on profit-taking in IT stocks,https://www.rediff.com/business/report/sensex-down-199-points-on-profit-taking-in-it-stocks/20240116.htm,rediff.com,MATCHER_REJECTED
20240116133000-879,20240116133000,"Stock markets end 5-day winning run on profit-taking in IT stocks, weak global cues",https://www.tribuneindia.com/news/business/stock-markets-end-5-day-winning-run-on-profit-taking-in-it-stocks-weak-global-cues-581772,tribuneindia.com,MATCHER_REJECTED
20240116150000-355,20240116150000,MEED | RTA tenders Dubai Metro Blue Line,https://www.meed.com:443/rta-issues-dubai-metro-blue-line-tender,meed.com,MATCHER_REJECTED
20240116153000-271,20240116153000,"Stock markets end 5-day winning run on profit-taking in IT stocks, weak global cues",https://www.thehindubusinessline.com/markets/stock-markets-end-5-day-winning-run-on-profit-taking-in-it-stocks-weak-global-cues/article67744303.ece,thehindubusinessline.com,MATCHER_REJECTED
20240116154500-2169,20240116154500,"India Cybersecurity Market Report 2023: Analysis,",https://www.globenewswire.com/news-release/2024/01/16/2810072/0/en/India-Cybersecurity-Market-Report-2023-Analysis-Competition-Forecasts-Opportunities-2019-2029F.html,globenewswire.com,MATCHER_REJECTED
20240116173000-655,20240116173000,L & T bags mega order for the Mumbai Ahmedabad High Speed Rail Project,https://bilkulonline.com/2024/01/16/l-t-bags-mega-order-for-the-mumbai-ahmedabad-high-speed-rail-project/,bilkulonline.com,MATCHER_REJECTED
20240116181500-1894,20240116181500,Japan's Sojitz lands order for Indian high-speed rail equipment,https://biztoc.com/x/901b2c055ef7497e,biztoc.com,MATCHER_REJECTED
