ticker,tradeable_score,bt_filt_strategy_return,bt_market_return,excess_return,bt_filt_sharpe,base_acc,filt_acc
HINDUNILVR.NS,0.268252564540797,0.0823596209572619,-0.11202061453659917,0.19438023549386108,1.6120537502991095,0.5195227765726681,0.5
HDFCBANK.NS,0.2549775762448239,0.03459169470635026,-0.18591153985835585,0.2205032345647061,1.6005653229184642,0.5217864923747276,0.8333333333333334
TCS.NS,0.16437235845114015,0.005936776166863611,-0.40981859101982154,0.41575536718668515,0.13470381277995694,0.5271604938271605,0.46774193548387094
ICICIBANK.NS,0.1488616529856911,0.019884176926279196,-0.06887794602677977,0.08876212295305896,1.0919106703254249,0.49655963302752293,0.6
INFY.NS,0.1460877246216363,0.00919824887427878,-0.33722941950815943,0.3464276683824382,0.2012650819487779,0.5057232049947971,0.5128205128205128
SUNPHARMA.NS,0.020739969111950668,0.005553955564412183,0.0023981079291439666,0.0031558476352682163,0.1515874130567781,0.519774011299435,0.45
